> PRN,time,C1C,L1C,S1C,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X,Unnamed: 14,Unnamed: 15,Unnamed: 16
S27, 2025-01-01 19:55:00.000,37321511.36,196126084.1,44.6,,,,,,,,,,,,
S27, 2025-01-01 19:55:30.000,37321412.38,196125559.6,44.2,,,,,,,,,,,,
S27, 2025-01-01 19:56:00.000,37321312.44,196125034.4,44.3,,,,,,,,,,,,
S27, 2025-01-01 19:56:30.000,37321211.98,196124508.2,45.1,,,,,,,,,,,,
S27, 2025-01-01 19:57:00.000,37321111.38,196123982.3,44.6,,,,,,,,,,,,
S27, 2025-01-01 19:57:30.000,37321011.41,196123454.5,44.1,,,,,,,,,,,,
S27, 2025-01-01 19:58:00.000,37320911.17,196122927.2,44.4,,,,,,,,,,,,
S27, 2025-01-01 19:58:30.000,37320810.67,196122399.2,44.6,,,,,,,,,,,,
S27, 2025-01-01 19:59:00.000,37320709.25,196121869.2,45.4,,,,,,,,,,,,
S27, 2025-01-01 19:59:30.000,37320608.75,196121339.4,44.6,,,,,,,,,,,,
S27, 2025-01-01 20:00:00.000,37320508.38,196120809,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:00:30.000,37320406.98,196120278.6,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:01:00.000,37320306.19,196119747.9,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:01:30.000,37320205.03,196119214.9,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:02:00.000,37320103.16,196118682.1,44.7,,,,,,,,,,,,
S27, 2025-01-01 20:02:30.000,37320002.09,196118148.1,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:03:00.000,37319900.13,196117614.4,44.4,,,,,,,,,,,,
S27, 2025-01-01 20:03:30.000,37319797.97,196117078.9,44.1,,,,,,,,,,,,
S27, 2025-01-01 20:04:00.000,37319696.47,196116543.7,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:04:30.000,37319594.73,196116008.2,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:05:00.000,37319492.64,196115471.1,44.4,,,,,,,,,,,,
S27, 2025-01-01 20:05:30.000,37319389.89,196114933.2,43.9,,,,,,,,,,,,
S27, 2025-01-01 20:06:00.000,37319287.78,196114395.4,43.9,,,,,,,,,,,,
S27, 2025-01-01 20:06:30.000,37319185.39,196113856.3,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:07:00.000,37319082.28,196113316.9,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:07:30.000,37318979.78,196112776.8,43.9,,,,,,,,,,,,
S27, 2025-01-01 20:08:00.000,37318877.38,196112236,44.6,,,,,,,,,,,,
S27, 2025-01-01 20:08:30.000,37318774.33,196111694.7,44.8,,,,,,,,,,,,
S27, 2025-01-01 20:09:00.000,37318670.98,196111152.5,44.1,,,,,,,,,,,,
S27, 2025-01-01 20:09:30.000,37318567.66,196110609.9,44.1,,,,,,,,,,,,
S27, 2025-01-01 20:10:00.000,37318464.55,196110067.2,44.2,,,,,,,,,,,,
S27, 2025-01-01 20:10:30.000,37318360.86,196109523.6,43.9,,,,,,,,,,,,
S27, 2025-01-01 20:11:00.000,37318257.75,196108979.9,44.6,,,,,,,,,,,,
S27, 2025-01-01 20:11:30.000,37318153.86,196108434.5,43.9,,,,,,,,,,,,
S27, 2025-01-01 20:12:00.000,37318049.33,196107889.4,44.7,,,,,,,,,,,,
S27, 2025-01-01 20:12:30.000,37317945.42,196107343.6,44.2,,,,,,,,,,,,
S27, 2025-01-01 20:13:00.000,37317841.66,196106797,43.5,,,,,,,,,,,,
S27, 2025-01-01 20:13:30.000,37317738.19,196106249.5,44.1,,,,,,,,,,,,
S27, 2025-01-01 20:14:00.000,37317633.5,196105702.1,43.8,,,,,,,,,,,,
S27, 2025-01-01 20:14:30.000,37317529.06,196105153.7,44.6,,,,,,,,,,,,
S27, 2025-01-01 20:15:00.000,37317425.7,196104605.7,43.8,,,,,,,,,,,,
S27, 2025-01-01 20:15:30.000,37317319.86,196104056.7,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:16:00.000,37317216,196103507.1,44.6,,,,,,,,,,,,
S27, 2025-01-01 20:16:30.000,37317111.47,196102956.3,43.9,,,,,,,,,,,,
S27, 2025-01-01 20:17:00.000,37317006.42,196102405.6,44.1,,,,,,,,,,,,
S27, 2025-01-01 20:17:30.000,37316901.61,196101853.9,44.1,,,,,,,,,,,,
S27, 2025-01-01 20:18:00.000,37316796.55,196101302.2,44.2,,,,,,,,,,,,
S27, 2025-01-01 20:18:30.000,37316691.13,196100749.5,44.1,,,,,,,,,,,,
S27, 2025-01-01 20:19:00.000,37316586.44,196100196.7,44.1,,,,,,,,,,,,
S27, 2025-01-01 20:19:30.000,37316480.63,196099642.8,44.1,,,,,,,,,,,,
S27, 2025-01-01 20:20:00.000,37316375.03,196099088.3,43.9,,,,,,,,,,,,
S27, 2025-01-01 20:20:30.000,37316269.98,196098533.2,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:21:00.000,37316164.34,196097978.3,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:21:30.000,37316058.56,196097422.6,44.2,,,,,,,,,,,,
S27, 2025-01-01 20:22:00.000,37315952.89,196096866.8,44.9,,,,,,,,,,,,
S27, 2025-01-01 20:22:30.000,37315846.7,196096310,44.7,,,,,,,,,,,,
S27, 2025-01-01 20:23:00.000,37315739.72,196095752.4,45,,,,,,,,,,,,
S27, 2025-01-01 20:23:30.000,37315634.64,196095194,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:24:00.000,37315528.03,196094635.1,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:24:30.000,37315421.56,196094075.7,44.1,,,,,,,,,,,,
S27, 2025-01-01 20:25:00.000,37315315.53,196093515.8,44.2,,,,,,,,,,,,
S27, 2025-01-01 20:25:30.000,37315208.67,196092955.6,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:26:00.000,37315102.27,196092394.3,44.4,,,,,,,,,,,,
S27, 2025-01-01 20:26:30.000,37314995.2,196091833.1,45.4,,,,,,,,,,,,
S27, 2025-01-01 20:27:00.000,37314888.58,196091271.5,45.4,,,,,,,,,,,,
S27, 2025-01-01 20:27:30.000,37314782.27,196090708.9,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:28:00.000,37314674.84,196090147.2,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:28:30.000,37314568.06,196089584.1,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:29:00.000,37314460.06,196089020.3,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:29:30.000,37314353.69,196088456.3,45.1,,,,,,,,,,,,
S27, 2025-01-01 20:30:00.000,37314246.25,196087892,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:30:30.000,37314137.94,196087327.6,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:31:00.000,37314030.58,196086762.2,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:31:30.000,37313922.89,196086196.4,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:32:00.000,37313814.98,196085630.8,44.4,,,,,,,,,,,,
S27, 2025-01-01 20:32:30.000,37313707.36,196085063.9,45,,,,,,,,,,,,
S27, 2025-01-01 20:33:00.000,37313599.33,196084496.7,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:33:30.000,37313491.73,196083929,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:34:00.000,37313383.44,196083361.2,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:34:30.000,37313275.83,196082792,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:35:00.000,37313167.45,196082222.6,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:35:30.000,37313058.64,196081653.1,44.9,,,,,,,,,,,,
S27, 2025-01-01 20:36:00.000,37312949.88,196081082.8,44.4,,,,,,,,,,,,
S27, 2025-01-01 20:36:30.000,37312841.64,196080511.8,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:37:00.000,37312733.06,196079940.9,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:37:30.000,37312624.14,196079369.6,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:38:00.000,37312515.75,196078798,44.7,,,,,,,,,,,,
S27, 2025-01-01 20:38:30.000,37312407.5,196078226.2,45,,,,,,,,,,,,
S27, 2025-01-01 20:39:00.000,37312297.25,196077653.6,44.6,,,,,,,,,,,,
S27, 2025-01-01 20:39:30.000,37312188.23,196077080.3,45.7,,,,,,,,,,,,
S27, 2025-01-01 20:40:00.000,37312079.83,196076507.4,44.9,,,,,,,,,,,,
S27, 2025-01-01 20:40:30.000,37311969.89,196075932.9,45.6,,,,,,,,,,,,
S27, 2025-01-01 20:41:00.000,37311861.22,196075358.8,45.8,,,,,,,,,,,,
S27, 2025-01-01 20:41:30.000,37311752.3,196074783.8,45.3,,,,,,,,,,,,
S27, 2025-01-01 20:42:00.000,37311642.25,196074208.4,44.9,,,,,,,,,,,,
S27, 2025-01-01 20:42:30.000,37311532.67,196073632.8,44.6,,,,,,,,,,,,
S27, 2025-01-01 20:43:00.000,37311423.42,196073056.8,45.5,,,,,,,,,,,,
S27, 2025-01-01 20:43:30.000,37311313.13,196072480.3,46.1,,,,,,,,,,,,
S27, 2025-01-01 20:44:00.000,37311203.36,196071903.1,45.2,,,,,,,,,,,,
S27, 2025-01-01 20:44:30.000,37311093.42,196071326.5,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:45:00.000,37310983.67,196070748.6,44.6,,,,,,,,,,,,
S27, 2025-01-01 20:45:30.000,37310874.08,196070170.8,44.8,,,,,,,,,,,,
S27, 2025-01-01 20:46:00.000,37310763.59,196069592,45.3,,,,,,,,,,,,
S27, 2025-01-01 20:46:30.000,37310653.48,196069012.8,45.5,,,,,,,,,,,,
S27, 2025-01-01 20:47:00.000,37310543.55,196068433.8,45,,,,,,,,,,,,
S27, 2025-01-01 20:47:30.000,37310433.41,196067854.2,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:48:00.000,37310323.25,196067274.1,44.4,,,,,,,,,,,,
S27, 2025-01-01 20:48:30.000,37310212.38,196066693.4,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:49:00.000,37310101.69,196066112.5,44.6,,,,,,,,,,,,
S27, 2025-01-01 20:49:30.000,37309991.31,196065531.2,44.3,,,,,,,,,,,,
S27, 2025-01-01 20:50:00.000,37309880.41,196064949.3,44.4,,,,,,,,,,,,
S27, 2025-01-01 20:50:30.000,37309770,196064367.8,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:51:00.000,37309659.19,196063785.6,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:51:30.000,37309548,196063202.9,44.7,,,,,,,,,,,,
S27, 2025-01-01 20:52:00.000,37309437.22,196062616.8,44.6,,,,,,,,,,,,
S27, 2025-01-01 20:52:30.000,37309326.13,196062033.1,44.4,,,,,,,,,,,,
S27, 2025-01-01 20:53:00.000,37309215.09,196061452.5,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:53:30.000,37309104.05,196060868.8,44.4,,,,,,,,,,,,
S27, 2025-01-01 20:54:00.000,37308992.59,196060284.6,44.6,,,,,,,,,,,,
S27, 2025-01-01 20:54:30.000,37308881.41,196059699.6,44.7,,,,,,,,,,,,
S27, 2025-01-01 20:55:00.000,37308769.42,196059114.4,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:55:30.000,37308658.86,196058529,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:56:00.000,37308547.02,196057943.3,45.2,,,,,,,,,,,,
S27, 2025-01-01 20:56:30.000,37308435.31,196057357.3,44.9,,,,,,,,,,,,
S27, 2025-01-01 20:57:00.000,37308323.73,196056771.1,45,,,,,,,,,,,,
S27, 2025-01-01 20:57:30.000,37308212.33,196056184.7,44.7,,,,,,,,,,,,
S27, 2025-01-01 20:58:00.000,37308100.58,196055597,44.5,,,,,,,,,,,,
S27, 2025-01-01 20:58:30.000,37307988.75,196055009.6,44.6,,,,,,,,,,,,
S27, 2025-01-01 20:59:00.000,37307876.88,196054422,45,,,,,,,,,,,,
S27, 2025-01-01 20:59:30.000,37307764.67,196053834,45,,,,,,,,,,,,
S27, 2025-01-01 21:00:00.000,37307652.7,196053246.1,44.8,,,,,,,,,,,,
S27, 2025-01-01 21:00:30.000,37307540.19,196052657.2,45,,,,,,,,,,,,
S27, 2025-01-01 21:01:00.000,37307428.67,196052068.4,44.6,,,,,,,,,,,,
S27, 2025-01-01 21:01:30.000,37307316.86,196051479.6,44.9,,,,,,,,,,,,
S27, 2025-01-01 21:02:00.000,37307204.66,196050890.1,45.1,,,,,,,,,,,,
S27, 2025-01-01 21:02:30.000,37307092.42,196050300.4,44.7,,,,,,,,,,,,
S27, 2025-01-01 21:03:00.000,37306979.55,196049710.2,44.7,,,,,,,,,,,,
S27, 2025-01-01 21:03:30.000,37306867.41,196049120,44.7,,,,,,,,,,,,
S27, 2025-01-01 21:04:00.000,37306754.66,196048529.3,44.9,,,,,,,,,,,,
S27, 2025-01-01 21:04:30.000,37306643.13,196047938.1,44.3,,,,,,,,,,,,
S27, 2025-01-01 21:05:00.000,37306529.59,196047346.7,44.9,,,,,,,,,,,,
S27, 2025-01-01 21:05:30.000,37306417.66,196046755.2,45.2,,,,,,,,,,,,
S27, 2025-01-01 21:06:00.000,37306305.44,196046163.5,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:06:30.000,37306192.39,196045571.2,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:07:00.000,37306079.42,196044978.6,45.2,,,,,,,,,,,,
S27, 2025-01-01 21:07:30.000,37305967.05,196044386.6,44.4,,,,,,,,,,,,
S27, 2025-01-01 21:08:00.000,37305853.81,196043793.6,44.4,,,,,,,,,,,,
S27, 2025-01-01 21:08:30.000,37305741.38,196043200.2,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:09:00.000,37305627.8,196042607.2,44.3,,,,,,,,,,,,
S27, 2025-01-01 21:09:30.000,37305515.03,196042013.8,45.1,,,,,,,,,,,,
S27, 2025-01-01 21:10:00.000,37305402.23,196041419.2,44.7,,,,,,,,,,,,
S27, 2025-01-01 21:10:30.000,37305289.11,196040825.1,44.6,,,,,,,,,,,,
S27, 2025-01-01 21:11:00.000,37305175.81,196040230.6,45.5,,,,,,,,,,,,
S27, 2025-01-01 21:11:30.000,37305062.91,196039635.4,45,,,,,,,,,,,,
S27, 2025-01-01 21:12:00.000,37304949.31,196039040.5,45.1,,,,,,,,,,,,
S27, 2025-01-01 21:12:30.000,37304835.2,196038445.8,44.6,,,,,,,,,,,,
S27, 2025-01-01 21:13:00.000,37304722.67,196037850.1,44.7,,,,,,,,,,,,
S27, 2025-01-01 21:13:30.000,37304609.47,196037254.1,44.7,,,,,,,,,,,,
S27, 2025-01-01 21:14:00.000,37304495.77,196036658.1,44.6,,,,,,,,,,,,
S27, 2025-01-01 21:14:30.000,37304381.52,196036062.3,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:15:00.000,37304268.33,196035465.7,44.7,,,,,,,,,,,,
S27, 2025-01-01 21:15:30.000,37304155.17,196034868.7,45,,,,,,,,,,,,
S27, 2025-01-01 21:16:00.000,37304041.75,196034271.8,44.7,,,,,,,,,,,,
S27, 2025-01-01 21:16:30.000,37303927.89,196033674.5,44.6,,,,,,,,,,,,
S27, 2025-01-01 21:17:00.000,37303814.44,196033076.7,44.6,,,,,,,,,,,,
S27, 2025-01-01 21:17:30.000,37303699.98,196032479,44.9,,,,,,,,,,,,
S27, 2025-01-01 21:18:00.000,37303586.48,196031881,44.3,,,,,,,,,,,,
S27, 2025-01-01 21:18:30.000,37303472.47,196031282.8,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:19:00.000,37303358.22,196030684.7,44.7,,,,,,,,,,,,
S27, 2025-01-01 21:19:30.000,37303244.83,196030086.2,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:20:00.000,37303130.47,196029487.7,44.3,,,,,,,,,,,,
S27, 2025-01-01 21:20:30.000,37303015.83,196028889.2,44.3,,,,,,,,,,,,
S27, 2025-01-01 21:21:00.000,37302902.23,196028290.1,44.2,,,,,,,,,,,,
S27, 2025-01-01 21:21:30.000,37302788.95,196027691,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:22:00.000,37302674.14,196027091.8,44,,,,,,,,,,,,
S27, 2025-01-01 21:22:30.000,37302560.16,196026492.1,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:23:00.000,37302446.27,196025892.2,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:23:30.000,37302332.3,196025293.1,44.3,,,,,,,,,,,,
S27, 2025-01-01 21:24:00.000,37302217.72,196024693.4,44.6,,,,,,,,,,,,
S27, 2025-01-01 21:24:30.000,37302103.44,196024092.8,44.9,,,,,,,,,,,,
S27, 2025-01-01 21:25:00.000,37301988.77,196023492.2,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:25:30.000,37301874.78,196022891.2,44.3,,,,,,,,,,,,
S27, 2025-01-01 21:26:00.000,37301759.42,196022289.9,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:26:30.000,37301645.3,196021689,44.6,,,,,,,,,,,,
S27, 2025-01-01 21:27:00.000,37301531.23,196021088,44.3,,,,,,,,,,,,
S27, 2025-01-01 21:27:30.000,37301416.73,196020486.7,44.4,,,,,,,,,,,,
S27, 2025-01-01 21:28:00.000,37301302.17,196019885.3,44.9,,,,,,,,,,,,
S27, 2025-01-01 21:28:30.000,37301187.13,196019283.6,44.4,,,,,,,,,,,,
S27, 2025-01-01 21:29:00.000,37301074.08,196018682.6,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:29:30.000,37300959.14,196018081.5,45.1,,,,,,,,,,,,
S27, 2025-01-01 21:30:00.000,37300845.16,196017479.9,44.2,,,,,,,,,,,,
S27, 2025-01-01 21:30:30.000,37300730.16,196016878.1,44.9,,,,,,,,,,,,
S27, 2025-01-01 21:31:00.000,37300615,196016276.6,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:31:30.000,37300501.08,196015674.7,45,,,,,,,,,,,,
S27, 2025-01-01 21:32:00.000,37300386.28,196015072.2,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:32:30.000,37300272,196014470,44.9,,,,,,,,,,,,
S27, 2025-01-01 21:33:00.000,37300156.92,196013867.1,45.1,,,,,,,,,,,,
S27, 2025-01-01 21:33:30.000,37300041.34,196013264,44.4,,,,,,,,,,,,
S27, 2025-01-01 21:34:00.000,37299928.03,196012661.2,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:34:30.000,37299812.78,196012058,44.4,,,,,,,,,,,,
S27, 2025-01-01 21:35:00.000,37299697.66,196011454.5,44.4,,,,,,,,,,,,
S27, 2025-01-01 21:35:30.000,37299582.08,196010851.5,44.3,,,,,,,,,,,,
S27, 2025-01-01 21:36:00.000,37299467.63,196010248.1,44.3,,,,,,,,,,,,
S27, 2025-01-01 21:36:30.000,37299353.13,196009645.5,45.1,,,,,,,,,,,,
S27, 2025-01-01 21:37:00.000,37299237.91,196009041.7,44.4,,,,,,,,,,,,
S27, 2025-01-01 21:37:30.000,37299122.86,196008438.2,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:38:00.000,37299008.16,196007834.9,44.3,,,,,,,,,,,,
S27, 2025-01-01 21:38:30.000,37298893,196007230.8,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:39:00.000,37298778.77,196006626.9,44.1,,,,,,,,,,,,
S27, 2025-01-01 21:39:30.000,37298662.83,196006022.9,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:40:00.000,37298547.81,196005419.1,44.3,,,,,,,,,,,,
S27, 2025-01-01 21:40:30.000,37298432.88,196004815.1,44.3,,,,,,,,,,,,
S27, 2025-01-01 21:41:00.000,37298318.5,196004210,44.3,,,,,,,,,,,,
S27, 2025-01-01 21:41:30.000,37298203.16,196003604.6,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:42:00.000,37298088.66,196002999.9,44.6,,,,,,,,,,,,
S27, 2025-01-01 21:42:30.000,37297972.53,196002394.9,44.6,,,,,,,,,,,,
S27, 2025-01-01 21:43:00.000,37297857.3,196001789.7,44.7,,,,,,,,,,,,
S27, 2025-01-01 21:43:30.000,37297741.34,196001184.3,45,,,,,,,,,,,,
S27, 2025-01-01 21:44:00.000,37297626.91,196000579.4,44.6,,,,,,,,,,,,
S27, 2025-01-01 21:44:30.000,37297511.91,195999974.5,44.4,,,,,,,,,,,,
S27, 2025-01-01 21:45:00.000,37297396.28,195999369.2,44.4,,,,,,,,,,,,
S27, 2025-01-01 21:45:30.000,37297281.44,195998763.3,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:46:00.000,37297165.86,195998157.5,44.7,,,,,,,,,,,,
S27, 2025-01-01 21:46:30.000,37297051.02,195997551.9,45.1,,,,,,,,,,,,
S27, 2025-01-01 21:47:00.000,37296935.19,195996946.8,44.7,,,,,,,,,,,,
S27, 2025-01-01 21:47:30.000,37296819.97,195996340.8,44.1,,,,,,,,,,,,
S27, 2025-01-01 21:48:00.000,37296704.69,195995735.6,44.3,,,,,,,,,,,,
S27, 2025-01-01 21:48:30.000,37296589.14,195995129.9,44.9,,,,,,,,,,,,
S27, 2025-01-01 21:49:00.000,37296474.86,195994524,44.1,,,,,,,,,,,,
S27, 2025-01-01 21:49:30.000,37296358.83,195993917.6,44.3,,,,,,,,,,,,
S27, 2025-01-01 21:50:00.000,37296243.3,195993311,45.1,,,,,,,,,,,,
S27, 2025-01-01 21:50:30.000,37296127.89,195992704.6,44.5,,,,,,,,,,,,
S27, 2025-01-01 21:51:00.000,37296012.03,195992098.6,44.1,,,,,,,,,,,,
S27, 2025-01-01 21:51:30.000,37295897.25,195991492.5,44,,,,,,,,,,,,
S27, 2025-01-01 21:52:00.000,37295781.7,195990886.6,43.9,,,,,,,,,,,,
S27, 2025-01-01 21:52:30.000,37295665.75,195990281,44.1,,,,,,,,,,,,
S27, 2025-01-01 21:53:00.000,37295551.03,195989675.6,44.3,,,,,,,,,,,,
S27, 2025-01-01 21:53:30.000,37295435.61,195989069.6,44.1,,,,,,,,,,,,
S27, 2025-01-01 21:54:00.000,37295320.25,195988463.9,43.9,,,,,,,,,,,,
S27, 2025-01-01 21:54:30.000,37295204.39,195987858.1,44,,,,,,,,,,,,
S27, 2025-01-01 21:55:00.000,37295089.38,195987251.8,44.1,,,,,,,,,,,,
S27, 2025-01-01 21:55:30.000,37294974.03,195986644.9,43.8,,,,,,,,,,,,
S27, 2025-01-01 21:56:00.000,37294858.77,195986038.2,44.2,,,,,,,,,,,,
S27, 2025-01-01 21:56:30.000,37294742.64,195985432.4,44.1,,,,,,,,,,,,
S27, 2025-01-01 21:57:00.000,37294628.19,195984825.8,44.1,,,,,,,,,,,,
S27, 2025-01-01 21:57:30.000,37294512.56,195984219.7,43.9,,,,,,,,,,,,
S27, 2025-01-01 21:58:00.000,37294396.86,195983613.7,44.2,,,,,,,,,,,,
S27, 2025-01-01 21:58:30.000,37294282.11,195983007.7,43.9,,,,,,,,,,,,
S27, 2025-01-01 21:59:00.000,37294166.58,195982401.8,44.1,,,,,,,,,,,,
S27, 2025-01-01 21:59:30.000,37294051.33,195981794.5,44,,,,,,,,,,,,
S27, 2025-01-01 22:00:00.000,37293934.73,195981187.7,45.1,,,,,,,,,,,,
S27, 2025-01-01 22:00:30.000,37293819.34,195980581,44.3,,,,,,,,,,,,
S27, 2025-01-01 22:01:00.000,37293704.09,195979975.2,44.2,,,,,,,,,,,,
S27, 2025-01-01 22:01:30.000,37293589.28,195979369.4,44.1,,,,,,,,,,,,
S27, 2025-01-01 22:02:00.000,37293473.2,195978763.7,43.9,,,,,,,,,,,,
S27, 2025-01-01 22:02:30.000,37293358.31,195978158.1,43.9,,,,,,,,,,,,
S27, 2025-01-01 22:03:00.000,37293243.56,195977552.3,43.9,,,,,,,,,,,,
S27, 2025-01-01 22:03:30.000,37293127.31,195976946.6,43.4,,,,,,,,,,,,
S27, 2025-01-01 22:04:00.000,37293012.17,195976340.8,43.9,,,,,,,,,,,,
S27, 2025-01-01 22:04:30.000,37292897.41,195975734.7,44.3,,,,,,,,,,,,
S27, 2025-01-01 22:05:00.000,37292781.84,195975128.3,44.1,,,,,,,,,,,,
S27, 2025-01-01 22:05:30.000,37292666.05,195974521.9,44.1,,,,,,,,,,,,
S27, 2025-01-01 22:06:00.000,37292551.33,195973915.9,44.1,,,,,,,,,,,,
S27, 2025-01-01 22:06:30.000,37292435.95,195973310,44.3,,,,,,,,,,,,
S27, 2025-01-01 22:07:00.000,37292320.44,195972704.5,44.3,,,,,,,,,,,,
S27, 2025-01-01 22:07:30.000,37292205.39,195972099.6,44.2,,,,,,,,,,,,
S27, 2025-01-01 22:08:00.000,37292090.56,195971494.4,44.3,,,,,,,,,,,,
S27, 2025-01-01 22:08:30.000,37291975.16,195970889.1,44.1,,,,,,,,,,,,
S27, 2025-01-01 22:09:00.000,37291859.67,195970284,44.2,,,,,,,,,,,,
S27, 2025-01-01 22:09:30.000,37291744.81,195969679.2,44.3,,,,,,,,,,,,
S27, 2025-01-01 22:10:00.000,37291629.63,195969073.3,44.3,,,,,,,,,,,,
S27, 2025-01-01 22:10:30.000,37291514.48,195968468.4,44.2,,,,,,,,,,,,
S27, 2025-01-01 22:11:00.000,37291398.89,195967863.5,44.1,,,,,,,,,,,,
S27, 2025-01-01 22:11:30.000,37291284.16,195967258.9,44.3,,,,,,,,,,,,
S27, 2025-01-01 22:12:00.000,37291169.5,195966654.2,44.1,,,,,,,,,,,,
S27, 2025-01-01 22:12:30.000,37291054.05,195966050,44.3,,,,,,,,,,,,
S27, 2025-01-01 22:13:00.000,37290939.14,195965445.3,44.4,,,,,,,,,,,,
S27, 2025-01-01 22:13:30.000,37290823.98,195964841,44.3,,,,,,,,,,,,
S27, 2025-01-01 22:14:00.000,37290709.28,195964236.2,44.5,,,,,,,,,,,,
S27, 2025-01-01 22:14:30.000,37290593.58,195963632,45,,,,,,,,,,,,
S27, 2025-01-01 22:15:00.000,37290478.08,195963028,44.9,,,,,,,,,,,,
S27, 2025-01-01 22:15:30.000,37290364.36,195962424,44.2,,,,,,,,,,,,
S27, 2025-01-01 22:16:00.000,37290248.14,195961820.3,44.4,,,,,,,,,,,,
S27, 2025-01-01 22:16:30.000,37290133.98,195961216.3,44.3,,,,,,,,,,,,
S27, 2025-01-01 22:17:00.000,37290018.44,195960612.6,44.3,,,,,,,,,,,,
S27, 2025-01-01 22:17:30.000,37289904.16,195960009,44.7,,,,,,,,,,,,
S27, 2025-01-01 22:18:00.000,37289789.81,195959405.8,45,,,,,,,,,,,,
S27, 2025-01-01 22:18:30.000,37289675.28,195958802.7,44.5,,,,,,,,,,,,
S27, 2025-01-01 22:19:00.000,37289559.61,195958199.5,44.2,,,,,,,,,,,,
S27, 2025-01-01 22:19:30.000,37289445.27,195957596.5,44.5,,,,,,,,,,,,
S27, 2025-01-01 22:20:00.000,37289330.56,195956993.7,44.5,,,,,,,,,,,,
S27, 2025-01-01 22:20:30.000,37289215.16,195956391,45.1,,,,,,,,,,,,
S27, 2025-01-01 22:21:00.000,37289101.53,195955788.9,44.7,,,,,,,,,,,,
S27, 2025-01-01 22:21:30.000,37288985.84,195955186.6,44.6,,,,,,,,,,,,
S27, 2025-01-01 22:22:00.000,37288871.69,195954584.6,44.9,,,,,,,,,,,,
S27, 2025-01-01 22:22:30.000,37288757.33,195953982.3,44.5,,,,,,,,,,,,
S27, 2025-01-01 22:23:00.000,37288642.77,195953380.7,44.3,,,,,,,,,,,,
S27, 2025-01-01 22:23:30.000,37288528.16,195952778.9,44.4,,,,,,,,,,,,
