> PRN,time,C1C,L1C,S1C,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X,Unnamed: 14,Unnamed: 15,Unnamed: 16
S28, 2025-01-02 21:46:30.000,36827493.78,193527760.4,44.3,,,,,,,,,,,,
S28, 2025-01-02 21:47:00.000,36827460.81,193527584.6,44.5,,,,,,,,,,,,
S28, 2025-01-02 21:47:30.000,36827426.91,193527408.5,44.3,,,,,,,,,,,,
S28, 2025-01-02 21:48:00.000,36827393.08,193527232.3,44.5,,,,,,,,,,,,
S28, 2025-01-02 21:48:30.000,36827359.61,193527056,44.3,,,,,,,,,,,,
S28, 2025-01-02 21:49:00.000,36827326.19,193526880,44.4,,,,,,,,,,,,
S28, 2025-01-02 21:49:30.000,36827293.16,193526703.4,45,,,,,,,,,,,,
S28, 2025-01-02 21:50:00.000,36827258.94,193526526.8,45.1,,,,,,,,,,,,
S28, 2025-01-02 21:50:30.000,36827225.55,193526349.8,44.3,,,,,,,,,,,,
S28, 2025-01-02 21:51:00.000,36827191.67,193526172.8,44.5,,,,,,,,,,,,
S28, 2025-01-02 21:51:30.000,36827157.52,193525995.6,44.4,,,,,,,,,,,,
S28, 2025-01-02 21:52:00.000,36827124.23,193525818.3,44.5,,,,,,,,,,,,
S28, 2025-01-02 21:52:30.000,36827090.2,193525640.3,44.4,,,,,,,,,,,,
S28, 2025-01-02 21:53:00.000,36827056.48,193525462.8,44.1,,,,,,,,,,,,
S28, 2025-01-02 21:53:30.000,36827023.22,193525285.5,44.3,,,,,,,,,,,,
S28, 2025-01-02 21:54:00.000,36826989.25,193525107.9,44.5,,,,,,,,,,,,
S28, 2025-01-02 21:54:30.000,36826953.95,193524929.5,44.3,,,,,,,,,,,,
S28, 2025-01-02 21:55:00.000,36826921.52,193524751.3,44.2,,,,,,,,,,,,
S28, 2025-01-02 21:55:30.000,36826887.53,193524573.2,44.3,,,,,,,,,,,,
S28, 2025-01-02 21:56:00.000,36826852.73,193524394.7,44.3,,,,,,,,,,,,
S28, 2025-01-02 21:56:30.000,36826819.38,193524216,44.3,,,,,,,,,,,,
S28, 2025-01-02 21:57:00.000,36826785.42,193524037.3,44.6,,,,,,,,,,,,
S28, 2025-01-02 21:57:30.000,36826750.83,193523858.6,44.4,,,,,,,,,,,,
S28, 2025-01-02 21:58:00.000,36826717.45,193523679.8,44.3,,,,,,,,,,,,
S28, 2025-01-02 21:58:30.000,36826683.16,193523501,44.5,,,,,,,,,,,,
S28, 2025-01-02 21:59:00.000,36826649.03,193523321.6,44.2,,,,,,,,,,,,
S28, 2025-01-02 21:59:30.000,36826615.14,193523142.2,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:00:00.000,36826580.77,193522962.7,44.4,,,,,,,,,,,,
S28, 2025-01-02 22:00:30.000,36826546.97,193522783,44.7,,,,,,,,,,,,
S28, 2025-01-02 22:01:00.000,36826512.38,193522603.3,45.2,,,,,,,,,,,,
S28, 2025-01-02 22:01:30.000,36826477.36,193522423.3,44.4,,,,,,,,,,,,
S28, 2025-01-02 22:02:00.000,36826443.95,193522243,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:02:30.000,36826408.53,193522062.2,44.2,,,,,,,,,,,,
S28, 2025-01-02 22:03:00.000,36826375.16,193521882.2,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:03:30.000,36826340.83,193521701.9,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:04:00.000,36826306.42,193521521.2,44.5,,,,,,,,,,,,
S28, 2025-01-02 22:04:30.000,36826271.84,193521340.6,44.4,,,,,,,,,,,,
S28, 2025-01-02 22:05:00.000,36826237.48,193521159.6,44.2,,,,,,,,,,,,
S28, 2025-01-02 22:05:30.000,36826204.03,193520978.6,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:06:00.000,36826167.86,193520797.7,44.4,,,,,,,,,,,,
S28, 2025-01-02 22:06:30.000,36826134.16,193520616.6,44.1,,,,,,,,,,,,
S28, 2025-01-02 22:07:00.000,36826099.91,193520434.6,44.2,,,,,,,,,,,,
S28, 2025-01-02 22:07:30.000,36826065.33,193520253.4,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:08:00.000,36826030.64,193520072.1,44.4,,,,,,,,,,,,
S28, 2025-01-02 22:08:30.000,36825996.31,193519890.6,44.1,,,,,,,,,,,,
S28, 2025-01-02 22:09:00.000,36825962.05,193519708.8,44.1,,,,,,,,,,,,
S28, 2025-01-02 22:09:30.000,36825927.36,193519526.9,44.5,,,,,,,,,,,,
S28, 2025-01-02 22:10:00.000,36825892.3,193519344.7,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:10:30.000,36825857.33,193519162.3,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:11:00.000,36825823.09,193518980.5,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:11:30.000,36825788.39,193518797.7,44.2,,,,,,,,,,,,
S28, 2025-01-02 22:12:00.000,36825753.58,193518615.1,44.5,,,,,,,,,,,,
S28, 2025-01-02 22:12:30.000,36825718.78,193518432.7,44.5,,,,,,,,,,,,
S28, 2025-01-02 22:13:00.000,36825683.8,193518249.8,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:13:30.000,36825649.23,193518067.1,44.5,,,,,,,,,,,,
S28, 2025-01-02 22:14:00.000,36825614.47,193517884.4,44.1,,,,,,,,,,,,
S28, 2025-01-02 22:14:30.000,36825580.44,193517701.2,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:15:00.000,36825545.63,193517518.6,45.8,,,,,,,,,,,,
S28, 2025-01-02 22:15:30.000,36825509.48,193517335.2,45.6,,,,,,,,,,,,
S28, 2025-01-02 22:16:00.000,36825474.8,193517152.1,45,,,,,,,,,,,,
S28, 2025-01-02 22:16:30.000,36825440,193516968.7,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:17:00.000,36825405.11,193516785.1,45,,,,,,,,,,,,
S28, 2025-01-02 22:17:30.000,36825370.73,193516601.8,44.9,,,,,,,,,,,,
S28, 2025-01-02 22:18:00.000,36825335.16,193516417.6,44.5,,,,,,,,,,,,
S28, 2025-01-02 22:18:30.000,36825299.75,193516233.6,44.4,,,,,,,,,,,,
S28, 2025-01-02 22:19:00.000,36825265.28,193516049.7,44.6,,,,,,,,,,,,
S28, 2025-01-02 22:19:30.000,36825230.08,193515865.4,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:20:00.000,36825195.41,193515681.6,44.5,,,,,,,,,,,,
S28, 2025-01-02 22:20:30.000,36825160.45,193515496.9,44.7,,,,,,,,,,,,
S28, 2025-01-02 22:21:00.000,36825124.86,193515312.4,45.3,,,,,,,,,,,,
S28, 2025-01-02 22:21:30.000,36825089.39,193515127.8,46.1,,,,,,,,,,,,
S28, 2025-01-02 22:22:00.000,36825054.78,193514943.4,45.4,,,,,,,,,,,,
S28, 2025-01-02 22:22:30.000,36825020.16,193514758.5,44.7,,,,,,,,,,,,
S28, 2025-01-02 22:23:00.000,36824984.53,193514574.3,44.9,,,,,,,,,,,,
S28, 2025-01-02 22:23:30.000,36824948.95,193514389.1,44.6,,,,,,,,,,,,
S28, 2025-01-02 22:24:00.000,36824913.61,193514204.2,44.6,,,,,,,,,,,,
S28, 2025-01-02 22:24:30.000,36824878.7,193514019,45.1,,,,,,,,,,,,
S28, 2025-01-02 22:25:00.000,36824843.42,193513834,46.7,,,,,,,,,,,,
S28, 2025-01-02 22:25:30.000,36824808.34,193513648.6,45,,,,,,,,,,,,
S28, 2025-01-02 22:26:00.000,36824772.2,193513463.3,45.4,,,,,,,,,,,,
S28, 2025-01-02 22:26:30.000,36824737.75,193513277.7,45.1,,,,,,,,,,,,
S28, 2025-01-02 22:27:00.000,36824702.63,193513092,46,,,,,,,,,,,,
S28, 2025-01-02 22:27:30.000,36824666.97,193512906.2,45.5,,,,,,,,,,,,
S28, 2025-01-02 22:28:00.000,36824631.69,193512720.2,46.2,,,,,,,,,,,,
S28, 2025-01-02 22:28:30.000,36824595.84,193512534.6,44.6,,,,,,,,,,,,
S28, 2025-01-02 22:29:00.000,36824560.83,193512348.6,45.5,,,,,,,,,,,,
S28, 2025-01-02 22:29:30.000,36824525.28,193512162.3,46.1,,,,,,,,,,,,
S28, 2025-01-02 22:30:00.000,36824490.16,193511976.3,45.5,,,,,,,,,,,,
S28, 2025-01-02 22:30:30.000,36824454.66,193511790,44.6,,,,,,,,,,,,
S28, 2025-01-02 22:31:00.000,36824418.83,193511603.6,44.6,,,,,,,,,,,,
S28, 2025-01-02 22:31:30.000,36824383.45,193511417.1,44.9,,,,,,,,,,,,
S28, 2025-01-02 22:32:00.000,36824347.72,193511230.8,45.3,,,,,,,,,,,,
S28, 2025-01-02 22:32:30.000,36824312.25,193511044.3,44.9,,,,,,,,,,,,
S28, 2025-01-02 22:33:00.000,36824277.16,193510857.5,44.6,,,,,,,,,,,,
S28, 2025-01-02 22:33:30.000,36824241.5,193510670.9,45.1,,,,,,,,,,,,
S28, 2025-01-02 22:34:00.000,36824206.05,193510484,44.6,,,,,,,,,,,,
S28, 2025-01-02 22:34:30.000,36824169.69,193510296.8,44.7,,,,,,,,,,,,
S28, 2025-01-02 22:35:00.000,36824133.92,193510109.7,44.6,,,,,,,,,,,,
S28, 2025-01-02 22:35:30.000,36824098.86,193509922.3,45.2,,,,,,,,,,,,
S28, 2025-01-02 22:36:00.000,36824063.16,193509734.8,44.7,,,,,,,,,,,,
S28, 2025-01-02 22:36:30.000,36824027.48,193509547.7,46,,,,,,,,,,,,
S28, 2025-01-02 22:37:00.000,36823992.17,193509360,44.6,,,,,,,,,,,,
S28, 2025-01-02 22:37:30.000,36823955.94,193509172.1,44.5,,,,,,,,,,,,
S28, 2025-01-02 22:38:00.000,36823920.92,193508984.7,45.8,,,,,,,,,,,,
S28, 2025-01-02 22:38:30.000,36823884.89,193508796.9,44.5,,,,,,,,,,,,
S28, 2025-01-02 22:39:00.000,36823849.06,193508609.2,45.5,,,,,,,,,,,,
S28, 2025-01-02 22:39:30.000,36823812.64,193508421.6,44.5,,,,,,,,,,,,
S28, 2025-01-02 22:40:00.000,36823778.08,193508233.8,44.6,,,,,,,,,,,,
S28, 2025-01-02 22:40:30.000,36823741.36,193508045.6,44.6,,,,,,,,,,,,
S28, 2025-01-02 22:41:00.000,36823706.19,193507857.8,45.4,,,,,,,,,,,,
S28, 2025-01-02 22:41:30.000,36823669.92,193507669.9,44.6,,,,,,,,,,,,
S28, 2025-01-02 22:42:00.000,36823633.88,193507481.8,44.4,,,,,,,,,,,,
S28, 2025-01-02 22:42:30.000,36823598.91,193507293.6,44,,,,,,,,,,,,
S28, 2025-01-02 22:43:00.000,36823563.08,193507105.3,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:43:30.000,36823526.88,193506916.7,44.4,,,,,,,,,,,,
S28, 2025-01-02 22:44:00.000,36823490.69,193506728.1,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:44:30.000,36823455.42,193506539.8,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:45:00.000,36823419.77,193506351.1,46.8,,,,,,,,,,,,
S28, 2025-01-02 22:45:30.000,36823383.47,193506162,45,,,,,,,,,,,,
S28, 2025-01-02 22:46:00.000,36823347.3,193505973.1,44.4,,,,,,,,,,,,
S28, 2025-01-02 22:46:30.000,36823311.13,193505784.6,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:47:00.000,36823276,193505595.4,44.4,,,,,,,,,,,,
S28, 2025-01-02 22:47:30.000,36823239.55,193505406.2,45.6,,,,,,,,,,,,
S28, 2025-01-02 22:48:00.000,36823204.06,193505217.3,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:48:30.000,36823167.41,193505028.5,45,,,,,,,,,,,,
S28, 2025-01-02 22:49:00.000,36823132.02,193504838.9,44.4,,,,,,,,,,,,
S28, 2025-01-02 22:49:30.000,36823096.22,193504649.7,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:50:00.000,36823059.42,193504460.3,45.4,,,,,,,,,,,,
S28, 2025-01-02 22:50:30.000,36823023.69,193504271.1,44.9,,,,,,,,,,,,
S28, 2025-01-02 22:51:00.000,36822986.86,193504081.6,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:51:30.000,36822951.73,193503892.2,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:52:00.000,36822915.56,193503702.6,44.4,,,,,,,,,,,,
S28, 2025-01-02 22:52:30.000,36822879.38,193503513.1,44.9,,,,,,,,,,,,
S28, 2025-01-02 22:53:00.000,36822842.72,193503323.5,46,,,,,,,,,,,,
S28, 2025-01-02 22:53:30.000,36822807,193503133.4,45.1,,,,,,,,,,,,
S28, 2025-01-02 22:54:00.000,36822771.64,193502943.6,45.4,,,,,,,,,,,,
S28, 2025-01-02 22:54:30.000,36822734.8,193502753.4,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:55:00.000,36822698.7,193502563.9,44.5,,,,,,,,,,,,
S28, 2025-01-02 22:55:30.000,36822662.7,193502373.9,44.4,,,,,,,,,,,,
S28, 2025-01-02 22:56:00.000,36822625.78,193502183.8,44.2,,,,,,,,,,,,
S28, 2025-01-02 22:56:30.000,36822589.97,193501993.8,44.5,,,,,,,,,,,,
S28, 2025-01-02 22:57:00.000,36822554.09,193501803.3,44.2,,,,,,,,,,,,
S28, 2025-01-02 22:57:30.000,36822518.3,193501613.5,44.3,,,,,,,,,,,,
S28, 2025-01-02 22:58:00.000,36822482.52,193501423.3,44.4,,,,,,,,,,,,
S28, 2025-01-02 22:58:30.000,36822445.36,193501233.1,44.5,,,,,,,,,,,,
S28, 2025-01-02 22:59:00.000,36822409.13,193501042.8,44.4,,,,,,,,,,,,
S28, 2025-01-02 22:59:30.000,36822372.95,193500852.6,44.7,,,,,,,,,,,,
S28, 2025-01-02 23:00:00.000,36822337.06,193500662.1,45.1,,,,,,,,,,,,
S28, 2025-01-02 23:00:30.000,36822300.73,193500471.7,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:01:00.000,36822264.78,193500281.3,44.3,,,,,,,,,,,,
S28, 2025-01-02 23:01:30.000,36822227.75,193500090.6,44.4,,,,,,,,,,,,
S28, 2025-01-02 23:02:00.000,36822192.03,193499900.3,44.9,,,,,,,,,,,,
S28, 2025-01-02 23:02:30.000,36822155.81,193499709.9,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:03:00.000,36822119.67,193499518.7,44.9,,,,,,,,,,,,
S28, 2025-01-02 23:03:30.000,36822083.17,193499328.2,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:04:00.000,36822046.94,193499137.2,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:04:30.000,36822010.41,193498946.5,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:05:00.000,36821973.66,193498755.8,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:05:30.000,36821937.5,193498564.8,45.1,,,,,,,,,,,,
S28, 2025-01-02 23:06:00.000,36821901.36,193498373.9,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:06:30.000,36821864.64,193498182.9,44.3,,,,,,,,,,,,
S28, 2025-01-02 23:07:00.000,36821828.94,193497991.6,44.7,,,,,,,,,,,,
S28, 2025-01-02 23:07:30.000,36821791.98,193497800.6,45,,,,,,,,,,,,
S28, 2025-01-02 23:08:00.000,36821755.61,193497609.5,44.9,,,,,,,,,,,,
S28, 2025-01-02 23:08:30.000,36821719.64,193497418.3,45.9,,,,,,,,,,,,
S28, 2025-01-02 23:09:00.000,36821682.41,193497227.2,45.1,,,,,,,,,,,,
S28, 2025-01-02 23:09:30.000,36821646.45,193497036.1,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:10:00.000,36821610.97,193496844.9,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:10:30.000,36821573.52,193496653.7,45.1,,,,,,,,,,,,
S28, 2025-01-02 23:11:00.000,36821537.48,193496462.3,45.2,,,,,,,,,,,,
S28, 2025-01-02 23:11:30.000,36821501.3,193496270.6,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:12:00.000,36821464.83,193496079.3,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:12:30.000,36821428.39,193495887.9,44.3,,,,,,,,,,,,
S28, 2025-01-02 23:13:00.000,36821391.56,193495696.3,44.4,,,,,,,,,,,,
S28, 2025-01-02 23:13:30.000,36821355.05,193495505.1,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:14:00.000,36821319.39,193495313.6,44.7,,,,,,,,,,,,
S28, 2025-01-02 23:14:30.000,36821282.06,193495122.5,44.8,,,,,,,,,,,,
S28, 2025-01-02 23:15:00.000,36821245.3,193494930.7,44.9,,,,,,,,,,,,
S28, 2025-01-02 23:15:30.000,36821209.91,193494739.1,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:16:00.000,36821172.86,193494547.3,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:16:30.000,36821136.81,193494355.7,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:17:00.000,36821099.95,193494164,44.4,,,,,,,,,,,,
S28, 2025-01-02 23:17:30.000,36821063.03,193493972.3,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:18:00.000,36821026.84,193493780.4,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:18:30.000,36820991.08,193493589,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:19:00.000,36820953.73,193493397.4,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:19:30.000,36820917.45,193493205.7,45,,,,,,,,,,,,
S28, 2025-01-02 23:20:00.000,36820881.77,193493014.3,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:20:30.000,36820845.34,193492822.9,45.2,,,,,,,,,,,,
S28, 2025-01-02 23:21:00.000,36820808.16,193492631,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:21:30.000,36820771.75,193492439,44.7,,,,,,,,,,,,
S28, 2025-01-02 23:22:00.000,36820735.09,193492246.9,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:22:30.000,36820698.44,193492054.7,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:23:00.000,36820662.13,193491862.8,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:23:30.000,36820625.34,193491670.8,45.2,,,,,,,,,,,,
S28, 2025-01-02 23:24:00.000,36820588.88,193491478.5,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:24:30.000,36820552.31,193491286,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:25:00.000,36820516.09,193491094.2,44.7,,,,,,,,,,,,
S28, 2025-01-02 23:25:30.000,36820479.27,193490902.1,44.3,,,,,,,,,,,,
S28, 2025-01-02 23:26:00.000,36820442.91,193490710.1,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:26:30.000,36820405.97,193490517.8,44.4,,,,,,,,,,,,
S28, 2025-01-02 23:27:00.000,36820369.64,193490326.2,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:27:30.000,36820333.19,193490134.5,44.3,,,,,,,,,,,,
S28, 2025-01-02 23:28:00.000,36820297.39,193489942.6,44.3,,,,,,,,,,,,
S28, 2025-01-02 23:28:30.000,36820259.91,193489750.3,44.4,,,,,,,,,,,,
S28, 2025-01-02 23:29:00.000,36820223.48,193489559,45.2,,,,,,,,,,,,
S28, 2025-01-02 23:29:30.000,36820187.23,193489366.8,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:30:00.000,36820150.7,193489174.8,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:30:30.000,36820114.34,193488983.2,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:31:00.000,36820077.22,193488790.8,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:31:30.000,36820040.83,193488598.4,45.8,,,,,,,,,,,,
S28, 2025-01-02 23:32:00.000,36820004.63,193488406.4,45,,,,,,,,,,,,
S28, 2025-01-02 23:32:30.000,36819967.98,193488214.3,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:33:00.000,36819931.56,193488022.1,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:33:30.000,36819894.8,193487829.9,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:34:00.000,36819858.34,193487638,45.3,,,,,,,,,,,,
S28, 2025-01-02 23:34:30.000,36819821.94,193487445.7,45.9,,,,,,,,,,,,
S28, 2025-01-02 23:35:00.000,36819785.84,193487253.3,45.2,,,,,,,,,,,,
S28, 2025-01-02 23:35:30.000,36819749.03,193487061.6,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:36:00.000,36819711.89,193486869.2,45.3,,,,,,,,,,,,
S28, 2025-01-02 23:36:30.000,36819675.25,193486677.3,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:37:00.000,36819639.13,193486485.3,45.8,,,,,,,,,,,,
S28, 2025-01-02 23:37:30.000,36819602.22,193486292.7,45.1,,,,,,,,,,,,
S28, 2025-01-02 23:38:00.000,36819565.72,193486100.7,45,,,,,,,,,,,,
S28, 2025-01-02 23:38:30.000,36819529.16,193485908.5,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:39:00.000,36819492.39,193485716.5,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:39:30.000,36819455.91,193485524.8,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:40:00.000,36819419.53,193485332.7,44.7,,,,,,,,,,,,
S28, 2025-01-02 23:40:30.000,36819383.53,193485140.7,44.7,,,,,,,,,,,,
S28, 2025-01-02 23:41:00.000,36819346.59,193484948.4,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:41:30.000,36819310.19,193484756.8,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:42:00.000,36819273.39,193484565,44.7,,,,,,,,,,,,
S28, 2025-01-02 23:42:30.000,36819236.91,193484373,45,,,,,,,,,,,,
S28, 2025-01-02 23:43:00.000,36819200.3,193484180.9,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:43:30.000,36819163.83,193483988.9,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:44:00.000,36819127.5,193483796.6,45,,,,,,,,,,,,
S28, 2025-01-02 23:44:30.000,36819090.78,193483605.5,44.4,,,,,,,,,,,,
S28, 2025-01-02 23:45:00.000,36819054.67,193483413.4,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:45:30.000,36819017.67,193483221.5,44.4,,,,,,,,,,,,
S28, 2025-01-02 23:46:00.000,36818980.83,193483029.2,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:46:30.000,36818944.55,193482837.3,45.7,,,,,,,,,,,,
S28, 2025-01-02 23:47:00.000,36818908.02,193482645.8,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:47:30.000,36818872.22,193482454,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:48:00.000,36818835.14,193482262.3,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:48:30.000,36818798.81,193482070.5,44.3,,,,,,,,,,,,
S28, 2025-01-02 23:49:00.000,36818762.75,193481878.8,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:49:30.000,36818726.31,193481687.2,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:50:00.000,36818689.63,193481495.4,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:50:30.000,36818653.5,193481303.7,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:51:00.000,36818617.05,193481112,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:51:30.000,36818580.33,193480920.1,44.9,,,,,,,,,,,,
S28, 2025-01-02 23:52:00.000,36818543.89,193480728.7,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:52:30.000,36818507.13,193480537,44.7,,,,,,,,,,,,
S28, 2025-01-02 23:53:00.000,36818470.86,193480345.6,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:53:30.000,36818434.58,193480153.7,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:54:00.000,36818397.42,193479962.1,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:54:30.000,36818360.53,193479770.5,44.8,,,,,,,,,,,,
S28, 2025-01-02 23:55:00.000,36818325.05,193479578.9,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:55:30.000,36818288.66,193479387.2,44.9,,,,,,,,,,,,
S28, 2025-01-02 23:56:00.000,36818251.97,193479195.9,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:56:30.000,36818215.73,193479004.3,44.5,,,,,,,,,,,,
S28, 2025-01-02 23:57:00.000,36818179.31,193478812.5,44.9,,,,,,,,,,,,
S28, 2025-01-02 23:57:30.000,36818142.47,193478621.4,45.1,,,,,,,,,,,,
S28, 2025-01-02 23:58:00.000,36818105.94,193478430.1,44.7,,,,,,,,,,,,
S28, 2025-01-02 23:58:30.000,36818070.11,193478238.3,44.9,,,,,,,,,,,,
S28, 2025-01-02 23:59:00.000,36818033.73,193478047.1,44.6,,,,,,,,,,,,
S28, 2025-01-02 23:59:30.000,36817997.55,193477855.6,44.5,,,,,,,,,,,,
S36, 2025-01-02 00:00:00.000,41030005.45,215614246.5,36.6,,,,,,,,,,,,
S36, 2025-01-02 00:00:30.000,41030012.03,215614274,37.1,,,,,,,,,,,,
S36, 2025-01-02 00:01:00.000,41030017.56,215614304.2,37.6,,,,,,,,,,,,
S36, 2025-01-02 00:01:30.000,41030023.47,215614335.7,37.4,,,,,,,,,,,,
S36, 2025-01-02 00:02:00.000,41030030.38,215614364.9,36.7,,,,,,,,,,,,
S36, 2025-01-02 00:02:30.000,41030034.95,215614393.2,37.2,,,,,,,,,,,,
S36, 2025-01-02 00:03:00.000,41030041,215614425.2,37.2,,,,,,,,,,,,
S36, 2025-01-02 00:03:30.000,41030046.06,215614454.7,36.9,,,,,,,,,,,,
S36, 2025-01-02 00:04:00.000,41030052.02,215614485.9,36.9,,,,,,,,,,,,
S36, 2025-01-02 00:04:30.000,41030057.44,215614515.1,36.9,,,,,,,,,,,,
S36, 2025-01-02 00:05:00.000,41030063.52,215614544.3,37.1,,,,,,,,,,,,
S36, 2025-01-02 00:05:30.000,41030068.55,215614573.8,36.9,,,,,,,,,,,,
S36, 2025-01-02 00:06:00.000,41030074.34,215614602.1,37.1,,,,,,,,,,,,
S36, 2025-01-02 00:06:30.000,41030080.86,215614634.2,37.3,,,,,,,,,,,,
S36, 2025-01-02 00:07:00.000,41030086.06,215614663,37,,,,,,,,,,,,
S36, 2025-01-02 00:07:30.000,41030091.63,215614694.8,36.9,,,,,,,,,,,,
S36, 2025-01-02 00:08:00.000,41030097.41,215614725.8,37.1,,,,,,,,,,,,
S36, 2025-01-02 00:08:30.000,41030103.08,215614758.6,36.7,,,,,,,,,,,,
S36, 2025-01-02 00:09:00.000,41030109.03,215614786.3,37.2,,,,,,,,,,,,
S36, 2025-01-02 00:09:30.000,41030113.91,215614808.5,36.8,,,,,,,,,,,,
S36, 2025-01-02 00:10:00.000,41030121.2,215614834.3,37,,,,,,,,,,,,
S36, 2025-01-02 00:10:30.000,41030126.41,215614870.5,37,,,,,,,,,,,,
S36, 2025-01-02 00:11:00.000,41030130.84,215614905.3,36.8,,,,,,,,,,,,
S36, 2025-01-02 00:11:30.000,41030136.3,215614930.6,36.2,,,,,,,,,,,,
S36, 2025-01-02 00:12:00.000,41030141.28,215614956.9,37.2,,,,,,,,,,,,
S36, 2025-01-02 00:12:30.000,41030147.78,215614990.1,36.8,,,,,,,,,,,,
S36, 2025-01-02 00:13:00.000,41030153.88,215615019.2,36.9,,,,,,,,,,,,
S36, 2025-01-02 00:13:30.000,41030159.2,215615050,37.1,,,,,,,,,,,,
S36, 2025-01-02 00:14:00.000,41030164.59,215615079.7,36.7,,,,,,,,,,,,
S36, 2025-01-02 00:14:30.000,41030170.34,215615114.6,36.7,,,,,,,,,,,,
S36, 2025-01-02 00:15:00.000,41030175.05,215615137.4,37.1,,,,,,,,,,,,
