> PRN,time,C1X,L1X,S1X,C5X,L5X,S5X,C7X,L7X,S7X,C8X,L8X,S8X,C6X,L6X,S6X
  E08, 2025-01-10 06:31:30.000,23460108.11,123283654.6,49.1,23460112.56,92062454.63,51.7,23460111.02,94464085.11,53.4,23460113.41,93263279.17,56.1,23460104.82,100067863.7,53.7
  E08, 2025-01-10 06:32:00.000,23462613.05,123296817,49.2,23462617.36,92072283.66,51.4,23462615.81,94474170.56,53,23462618.21,93273236.4,55.4,23462609.68,100078547.5,53.7
  E08, 2025-01-10 06:32:30.000,23465193.12,123310376.5,48.6,23465197.69,92082409.17,51.5,23465196.07,94484560.24,52.9,23465198.56,93283494,55.9,23465190,100089553.5,53.5
  E08, 2025-01-10 06:33:00.000,23467849.16,123324333.1,48.8,23467853.6,92092831.24,51,23467852.17,94495254.19,53.5,23467854.48,93294052.01,55.6,23467846.17,100100881.8,53.7
  E08, 2025-01-10 06:33:30.000,23470580.8,123338687.2,49.5,23470585.3,92103550.14,51,23470583.73,94506252.72,53.1,23470586.05,93304910.72,55.6,23470577.49,100112532.8,53.5
  E08, 2025-01-10 06:34:00.000,23473387.99,123353438.9,49,23473392.59,92114565.93,51.5,23473390.81,94517555.89,53.3,23473393.26,93316070.21,56.2,23473384.54,100124506.6,53.5
  E08, 2025-01-10 06:34:30.000,23476270.86,123368588.3,49.2,23476275.38,92125878.66,51.1,23476273.8,94529163.73,53.2,23476276.15,93327530.5,55.8,23476267.42,100136803,53.4
  E08, 2025-01-10 06:35:00.000,23479229.41,123384135.2,48.9,23479233.95,92137488.3,50.9,23479232.45,94541076.25,53.9,23479234.69,93339291.56,56.1,23479226.19,100149422.2,53.4
  E08, 2025-01-10 06:35:30.000,23482263.74,123400080.1,49.3,23482268.21,92149395.12,50.6,23482266.72,94553293.68,53.3,23482268.97,93351353.7,55.6,23482260.31,100162364.5,53.3
  E08, 2025-01-10 06:36:00.000,23485373.73,123416422.7,49.2,23485378.14,92161598.92,51.2,23485376.72,94565815.86,53.2,23485378.92,93363716.69,55.4,23485370.32,100175629.5,53.4
  E08, 2025-01-10 06:36:30.000,23488559.3,123433162.9,48.7,23488563.66,92174099.63,51.3,23488562.39,94578642.68,53.1,23488564.56,93376380.45,55.7,23488556.02,100189217.3,53.3
  E08, 2025-01-10 06:37:00.000,23491820.57,123450301,48.4,23491825.2,92186897.51,50.4,23491823.57,94591774.42,52.2,23491825.91,93389345.26,55.8,23491817.23,100203128,53.3
  E08, 2025-01-10 06:37:30.000,23495157.64,123467836.9,48.8,23495162.04,92199992.37,51.4,23495160.7,94605210.9,52.9,23495162.94,93402610.92,55.6,23495154.45,100217361.6,53.4
  E08, 2025-01-10 06:38:00.000,23498570.37,123485770.6,48.5,23498574.83,92213384.38,51.2,23498573.5,94618952.28,53,23498575.7,93416177.63,55.9,23498567.24,100231918.2,53.6
  E08, 2025-01-10 06:38:30.000,23502058.71,123504102.3,48.9,23502063.37,92227073.5,51.2,23502061.97,94632998.51,52.9,23502064.17,93430045.3,56.2,23502055.69,100246797.7,53.5
  E08, 2025-01-10 06:39:00.000,23505622.89,123522831.7,49.6,23505627.49,92241059.68,51.3,23505626.07,94647349.57,53.9,23505628.34,93444213.92,56,23505619.78,100262000.1,53.4
  E08, 2025-01-10 06:39:30.000,23509263.01,123541959.1,48.9,23509267.57,92255343.02,50.8,23509265.93,94662005.52,53.2,23509268.25,93458683.57,55.5,23509259.7,100277525.5,53.5
  E08, 2025-01-10 06:40:00.000,23512978.45,123561484.3,49.3,23512983.13,92269923.46,51.5,23512981.59,94676966.34,53.1,23512983.86,93473454.2,55.3,23512975.4,100293373.8,53.5
  E08, 2025-01-10 06:40:30.000,23516769.5,123581407.2,48.8,23516774.39,92284800.87,51.1,23516772.89,94692231.86,53,23516775.13,93488525.66,55.7,23516766.44,100309545,53.4
  E08, 2025-01-10 06:41:00.000,23520636.6,123601727.6,48.9,23520641.29,92299975.09,51,23520639.93,94707801.95,53.3,23520642.03,93503897.82,55.9,23520633.36,100326038.7,53.4
  E08, 2025-01-10 06:41:30.000,23524578.94,123622445.4,49,23524583.87,92315446.09,51,23524582.62,94723676.54,53.1,23524584.59,93519570.61,55.8,23524575.88,100342855.1,53.4
  E08, 2025-01-10 06:42:00.000,23528597.06,123643560.4,49.2,23528601.95,92331213.65,50.9,23528600.73,94739855.44,53.4,23528602.72,93535543.84,55.8,23528593.89,100359993.8,53.3
  E08, 2025-01-10 06:42:30.000,23532690.81,123665072.1,49.1,23532695.48,92347277.47,51.3,23532694.34,94756338.33,52.7,23532696.34,93551817.2,56,23532687.83,100377454.5,53.3
  E08, 2025-01-10 06:43:00.000,23536859.41,123686977.6,49.1,23536864.17,92363635.39,51.1,23536862.86,94773122.99,53.5,23536864.93,93568388.49,56.1,23536856.27,100395234.8,53.3
  E08, 2025-01-10 06:43:30.000,23541103.58,123709280.6,49.8,23541108.28,92380290.1,51,23541107.05,94790212.19,53.1,23541109.15,93585260.44,56.3,23541100.31,100413337.8,53.2
  E08, 2025-01-10 06:44:00.000,23545423.63,123731981.7,49.4,23545428.34,92397242.14,51.3,23545426.86,94807606.46,53.4,23545429.13,93602433.59,55.6,23545420.35,100431764,53.1
  E08, 2025-01-10 06:44:30.000,23549819.18,123755080.7,49.8,23549824.09,92414491.31,51,23549822.48,94825305.63,52.9,23549824.84,93619907.76,55.8,23549815.94,100450513.1,53.1
  E08, 2025-01-10 06:45:00.000,23554290.57,123778576.9,49,23554295.36,92432037.02,51,23554293.72,94843309.07,53.5,23554296.13,93637682.34,56,23554287.21,100469584.6,53
  E08, 2025-01-10 06:45:30.000,23558837.06,123802469.2,49.3,23558841.99,92449878.61,51,23558840.44,94861616.09,53.3,23558842.78,93655756.64,56,23558834.01,100488977.7,53
  E08, 2025-01-10 06:46:00.000,23563459.09,123826757.4,49.4,23563463.93,92468015.81,50.7,23563462.61,94880226.47,52.8,23563464.78,93674130.43,55.3,23563455.94,100508692.1,53
  E08, 2025-01-10 06:46:30.000,23568156.24,123851441.5,49.5,23568161.2,92486448.57,50.7,23568160.09,94899140.1,52.9,23568162.1,93692803.63,55.7,23568153.25,100528727.7,53
  E08, 2025-01-10 06:47:00.000,23572928.65,123876520.8,49.6,23572933.7,92505176.55,50.8,23572932.53,94918356.63,53.6,23572934.63,93711775.89,55.9,23572925.36,100549084.3,52.9
  E08, 2025-01-10 06:47:30.000,23577776.57,123901995.3,50.1,23577781.43,92524199.6,50.8,23577780.22,94937875.95,53.2,23577782.36,93731047.07,55.8,23577773.44,100569761.5,53
  E08, 2025-01-10 06:48:00.000,23582699.15,123927864.8,49.2,23582704.43,92543517.61,50.7,23582703.09,94957697.93,53.8,23582705.25,93750617.06,56.2,23582696.32,100590759.4,53
  E08, 2025-01-10 06:48:30.000,23587697.36,123954129.1,49.1,23587702.35,92563130.46,51,23587701.06,94977822.41,53.1,23587703.26,93770485.73,55.5,23587694.31,100612077.7,52.9
  E08, 2025-01-10 06:49:00.000,23592770.36,123980787.8,49,23592775.63,92583037.83,50.6,23592773.89,94998249.13,53.4,23592776.35,93790652.77,56.1,23592767.26,100633716.3,52.9
  E08, 2025-01-10 06:49:30.000,23597918.15,124007840.4,49.1,23597923.75,92603239.28,50.8,23597922.13,95018977.58,52.9,23597924.37,93811117.73,55.9,23597915.18,100655674.4,52.9
  E08, 2025-01-10 06:50:00.000,23603141.16,124035286.4,49.4,23603146.48,92623734.61,51.2,23603145.1,95040007.59,53.2,23603147.28,93831880.39,55.5,23603138.57,100677952,53
  E08, 2025-01-10 06:50:30.000,23608438.93,124063126,49,23608444.33,92644523.8,50.9,23608442.81,95061339.12,53.5,23608445.09,93852940.75,56.1,23608436.43,100700549,53
  E08, 2025-01-10 06:51:00.000,23613811.64,124091358.6,49.4,23613816.79,92665606.44,51.1,23613815.54,95082971.75,52.6,23613817.68,93874298.39,56.2,23613808.82,100723464.9,52.9
  E08, 2025-01-10 06:51:30.000,23619258.86,124119983.7,49.7,23619264.01,92686982.22,50.7,23619262.68,95104905.18,53.4,23619264.97,93895953,56.3,23619256.22,100746699.5,52.9
  E08, 2025-01-10 06:52:00.000,23624780.78,124149001.1,48.7,23624786.15,92708650.94,50.8,23624784.48,95127139.18,52.8,23624786.89,93917904.36,56.1,23624777.95,100770252.5,52.9
  E08, 2025-01-10 06:52:30.000,23630377.47,124178410.3,49.4,23630382.54,92730612.26,50.6,23630380.91,95149673.42,53.1,23630383.38,93940152.14,56.1,23630374.28,100794123.5,52.8
  E08, 2025-01-10 06:53:00.000,23636048.26,124208210.9,49.4,23636053.67,92752865.84,51.2,23636051.98,95172507.54,53.3,23636054.34,93962695.98,55.7,23636045.06,100818312.3,52.7
  E08, 2025-01-10 06:53:30.000,23641793.59,124238402.5,49,23641798.96,92775411.42,51.2,23641797.46,95195641.29,53.3,23641799.72,93985535.64,56.2,23641790.16,100842818.4,52.6
  E08, 2025-01-10 06:54:00.000,23647613.46,124268985.1,49.2,23647618.68,92798248.95,50.5,23647617.17,95219074.58,53.1,23647619.45,94008671.05,56,23647610.13,100867641.8,52.7
  E08, 2025-01-10 06:54:30.000,23653507.45,124299958,49.5,23653512.66,92821377.98,50.6,23653511.23,95242806.99,52.8,23653513.5,94032101.78,56,23653504.06,100892782.1,52.6
  E08, 2025-01-10 06:55:00.000,23659475.55,124331320.5,49.5,23659480.81,92844797.9,51,23659479.42,95266837.87,53.3,23659481.66,94055827.18,55.7,23659472.19,100918238.6,52.5
  E08, 2025-01-10 06:55:30.000,23665517.71,124363071.9,49.6,23665523.08,92868508.27,50.6,23665521.47,95291166.79,52.8,23665523.83,94079846.83,55.8,23665514.32,100944010.8,52.4
  E08, 2025-01-10 06:56:00.000,23671633.95,124395211.8,49.3,23671639.2,92892508.77,50.8,23671637.7,95315793.41,52.9,23671639.93,94104160.39,55.2,23671630.49,100970098.3,52.3
  E08, 2025-01-10 06:56:30.000,23677823.61,124427739.9,49.3,23677829.31,92916799.1,50.5,23677827.83,95340717.39,52.6,23677829.91,94128767.54,55.1,23677820.48,100996500.8,52.3
  E08, 2025-01-10 06:57:00.000,23684087.45,124460655.5,49.6,23684092.89,92941378.87,50.5,23684091.49,95365938.4,53.1,23684093.63,94153667.93,55.4,23684084.3,101023218,52.4
  E08, 2025-01-10 06:57:30.000,23690424.75,124493958.4,49.3,23690430.4,92966247.8,51.3,23690428.88,95391456.09,52.4,23690431.06,94178861.24,55.6,23690421.85,101050249.5,52.4
  E08, 2025-01-10 06:58:00.000,23696835.54,124527648,49.5,23696841.2,92991405.55,51,23696839.93,95417270.14,52.9,23696842.06,94204347.13,55.4,23696832.93,101077594.9,52.3
  E08, 2025-01-10 06:58:30.000,23703320.27,124561724,49.1,23703325.88,93016851.81,50.7,23703324.3,95443380.23,52.9,23703326.61,94230125.32,55.5,23703317.65,101105253.9,52.3
  E08, 2025-01-10 06:59:00.000,23709878.1,124596185.6,49.3,23709883.75,93042585.99,50.6,23709882.19,95469785.75,52.5,23709884.5,94256195.16,55.6,23709875.27,101133225.9,52.2
  E08, 2025-01-10 06:59:30.000,23716509.23,124631032,49.3,23716514.94,93068607.57,50.6,23716513.5,95496486.16,52.8,23716515.66,94282556.16,55.1,23716506.64,101161510.3,52.5
  E08, 2025-01-10 07:00:00.000,23723213.45,124666262.8,49.8,23723219.27,93094916.16,50.8,23723217.72,95523481.08,52.9,23723219.94,94309207.91,55.3,23723210.62,101190106.6,52.3
  E08, 2025-01-10 07:00:30.000,23729990.75,124701877.2,50.3,23729996.3,93121511.28,50.6,23729995.04,95550769.98,52.6,23729997.23,94336149.92,55.6,23729988.16,101219014.4,52.3
  E08, 2025-01-10 07:01:00.000,23736840.77,124737874.9,50,23736846.61,93148392.5,50.5,23736845.32,95578352.48,52.8,23736847.44,94363381.78,54.8,23736838.47,101248233.1,52.4
  E08, 2025-01-10 07:01:30.000,23743764.01,124774254.9,49.1,23743769.69,93175559.31,50.8,23743768,95606227.99,52.8,23743770.42,94390902.94,55.7,23743760.94,101277762.3,52.1
  E08, 2025-01-10 07:02:00.000,23750759.48,124811016.6,49.6,23750765.32,93203011.12,50.3,23750763.67,95634395.96,52.6,23750766.03,94418712.84,55.4,23750756.78,101307601.3,52.3
  E08, 2025-01-10 07:02:30.000,23757827.69,124848159.4,49.4,23757833.52,93230747.54,50.9,23757831.98,95662855.94,52.7,23757834.16,94446811.03,55.4,23757824.82,101337749.6,52.2
  E08, 2025-01-10 07:03:00.000,23764968.14,124885682.6,49.3,23764973.94,93258767.96,50.6,23764972.6,95691607.34,52.2,23764974.67,94475196.94,55.4,23764965.81,101368206.6,52.5
  E08, 2025-01-10 07:03:30.000,23772180.87,124923585.6,50.1,23772186.77,93287072.08,51,23772185.15,95720649.84,52.8,23772187.47,94503870.25,55.4,23772178.22,101398972,52.4
  E08, 2025-01-10 07:04:00.000,23779465.75,124961867.5,49.1,23779471.65,93315659.13,51,23779470.04,95749982.66,52.6,23779472.39,94532830.19,55.6,23779463.31,101430044.9,52.4
  E08, 2025-01-10 07:04:30.000,23786822.67,125000527.9,49.4,23786828.65,93344528.74,50.8,23786826.95,95779605.4,52.4,23786829.3,94562076.36,55.3,23786819.81,101461425,52.2
  E08, 2025-01-10 07:05:00.000,23794251.54,125039565.8,49.2,23794257.48,93373680.33,50.8,23794255.67,95809517.48,52.1,23794258.06,94591608.2,55.1,23794248.73,101493111.5,52.2
  E08, 2025-01-10 07:05:30.000,23801751.88,125078980.5,49.4,23801758.05,93403113.3,51.1,23801756.26,95839718.28,52.6,23801758.55,94621425.09,55.7,23801749.32,101525103.9,52.2
  E08, 2025-01-10 07:06:00.000,23809323.73,125118771.4,49.9,23809329.86,93432827.13,50.7,23809328.18,95870207.26,52.5,23809330.6,94651526.49,55.7,23809321.44,101557401.6,52.3
  E08, 2025-01-10 07:06:30.000,23816967.47,125158937.6,49.8,23816973.32,93462821.26,50.5,23816971.61,95900983.88,52.4,23816974.08,94681911.87,54.9,23816964.61,101590004,52
  E08, 2025-01-10 07:07:00.000,23824682.17,125199478.4,50.3,23824688.23,93493095.16,50.8,23824686.44,95932047.53,51.7,23824688.86,94712580.64,54.9,23824679.33,101622910.4,52
  E08, 2025-01-10 07:07:30.000,23832467.9,125240393.2,49.2,23832474.12,93523648.25,50.7,23832472.34,95963397.67,52.7,23832474.77,94743532.25,55.6,23832465.74,101656120.4,52.1
  E08, 2025-01-10 07:08:00.000,23840324.84,125281681,49.4,23840331.12,93554479.95,50.9,23840329.43,95995033.69,52.3,23840331.7,94774766.11,55.2,23840322.55,101689633.1,52.1
  E08, 2025-01-10 07:08:30.000,23848252.42,125323340.9,49.8,23848258.64,93585589.51,50.1,23848257.05,96026954.82,51.8,23848259.43,94806281.46,55,23848250.09,101723447.9,52
  E08, 2025-01-10 07:09:00.000,23856250.73,125365372.2,49.3,23856257.06,93616976.38,50.4,23856255.43,96059160.49,52.3,23856257.82,94838077.73,55.3,23856248.52,101757564.1,51.9
  E08, 2025-01-10 07:09:30.000,23864319.74,125407774.2,49.9,23864326.07,93648640.07,50,23864324.3,96091650.21,52.2,23864326.76,94870154.44,54.9,23864317.48,101791981.2,51.9
  E08, 2025-01-10 07:10:00.000,23872458.95,125450546,49.3,23872465.42,93680579.89,50.3,23872463.77,96124423.25,52.5,23872466.06,94902510.87,56,23872456.9,101826698.5,51.9
  E08, 2025-01-10 07:10:30.000,23880668.44,125493686.6,49.1,23880674.93,93712795.17,50.4,23880673.32,96157478.95,52.1,23880675.57,94935146.36,54.8,23880665.86,101861715.1,51.7
  E08, 2025-01-10 07:11:00.000,23888947.86,125537195.3,49,23888954.22,93745285.3,50.4,23888952.8,96190816.66,52.8,23888955.11,94968060.27,55.5,23888945.52,101897030.5,51.5
  E08, 2025-01-10 07:11:30.000,23897297.2,125581071,49,23897303.76,93778049.5,49.8,23897302.31,96224435.6,52.4,23897304.49,95001251.85,55.1,23897294.73,101932643.9,51.5
  E08, 2025-01-10 07:12:00.000,23905716.49,125625313,49,23905722.95,93811087.22,49.8,23905721.31,96258335.18,52.6,23905723.59,95034720.49,55.3,23905714.22,101968554.5,51.6
  E08, 2025-01-10 07:12:30.000,23914205.09,125669920.5,49.3,23914211.51,93844397.89,50.3,23914210.02,96292514.84,52,23914212.23,95068465.65,54.9,23914202.66,102004761.8,51.5
  E08, 2025-01-10 07:13:00.000,23922763.21,125714892.4,49.7,23922769.42,93877980.63,49.8,23922768.13,96326973.67,52.3,23922770.23,95102486.44,55.2,23922760.76,102041264.8,51.5
  E08, 2025-01-10 07:13:30.000,23931390.23,125760227.8,49.2,23931396.61,93911834.87,49.8,23931395.07,96361711.08,52,23931397.39,95136782.27,54.7,23931387.6,102078062.9,51.3
  E08, 2025-01-10 07:14:00.000,23940086.29,125805925.6,48.4,23940092.83,93945959.69,49.5,23940091.02,96396726.14,52.1,23940093.52,95171352.21,55.3,23940084.09,102115155.2,51.5
  E08, 2025-01-10 07:14:30.000,23948851.31,125851985,48.8,23948857.81,93980354.56,50.1,23948856.12,96432018.27,51.9,23948858.45,95206195.71,54.9,23948848.63,102152541,51.5
  E08, 2025-01-10 07:15:00.000,23957684.8,125898404.9,49.1,23957691.31,94015018.61,50.3,23957689.71,96467586.62,52.4,23957692,95241311.91,55,23957682.22,102190219.3,51.4
  E08, 2025-01-10 07:15:30.000,23966586.5,125945184.4,49.4,23966593.33,94049951.2,50.1,23966591.6,96503430.53,52.2,23966593.97,95276700.16,55.2,23966584.31,102228189.6,51.3
  E08, 2025-01-10 07:16:00.000,23975556.7,125992322.4,49.1,23975563.46,94085151.5,50.2,23975561.79,96539549.1,52.1,23975564.18,95312359.59,54.9,23975554.32,102266450.8,51.3
  E08, 2025-01-10 07:16:30.000,23984594.95,126039818,49.1,23984601.72,94120618.89,50.2,23984600.09,96575941.75,51.7,23984602.44,95348289.62,54.8,23984592.89,102305002.4,51.3
  E08, 2025-01-10 07:17:00.000,23993701.05,126087670.1,49.1,23993707.88,94156352.43,50.3,23993706.26,96612607.49,51.6,23993708.54,95384489.25,54.9,23993698.67,102343843.3,51.1
  E08, 2025-01-10 07:17:30.000,24002874.77,126135877.9,49.1,24002881.66,94192351.59,50.2,24002879.91,96649545.78,52,24002882.32,95420957.98,55.1,24002872.53,102382972.9,51.1
  E08, 2025-01-10 07:18:00.000,24012116.1,126184440.4,49.6,24012122.77,94228615.61,50.2,24012121.27,96686755.83,51.9,24012123.57,95457695.02,54.8,24012113.73,102422390.3,51.1
  E08, 2025-01-10 07:18:30.000,24021424.52,126233356.2,49.3,24021431.39,94265143.52,49.7,24021429.63,96724236.66,52,24021432.1,95494699.38,54.6,24021422.37,102462094.6,51.1
  E08, 2025-01-10 07:19:00.000,24030800.18,126282624.8,49.1,24030807.09,94301934.82,49.8,24030805.2,96761987.75,51.7,24030807.72,95531970.58,54.4,24030797.91,102502085.2,51
  E08, 2025-01-10 07:19:30.000,24040242.61,126332244.7,49.2,24040249.64,94338988.53,50.1,24040247.83,96800008.1,51.9,24040250.23,95569507.61,54.9,24040240.29,102542361.1,51
  E08, 2025-01-10 07:20:00.000,24049751.74,126382214.7,50,24049758.56,94376303.6,50.3,24049756.97,96838296.62,51.9,24049759.33,95607309.41,55.2,24049749.45,102582921,51
  E08, 2025-01-10 07:20:30.000,24059327.19,126432533.7,48.9,24059334.19,94413879.31,50.6,24059332.41,96876852.59,51.7,24059334.86,95645375.24,54.9,24059325.14,102623764.2,50.9
  E08, 2025-01-10 07:21:00.000,24068969.08,126483200.5,49.4,24068975.9,94451714.79,50.1,24068974.16,96915675.09,52.2,24068976.58,95683704.23,54.7,24068966.77,102664889.8,50.9
  E08, 2025-01-10 07:21:30.000,24078676.53,126534214.2,49.6,24078683.64,94489809.23,50.5,24078681.82,96954763.32,51.5,24078684.28,95722295.58,54.6,24078674.44,102706296.9,50.8
  E08, 2025-01-10 07:22:00.000,24088450.07,126585573.5,49.4,24088457.2,94528161.84,50.1,24088455.2,96994116.44,51.8,24088457.78,95761148.43,54.6,24088447.97,102747984.5,50.9
  E08, 2025-01-10 07:22:30.000,24098289.03,126637277.8,49.4,24098296.51,94566771.98,50,24098294.44,97033733.83,51.9,24098296.91,95800262.2,54.8,24098287.12,102789952.1,50.8
  E08, 2025-01-10 07:23:00.000,24108193.5,126689325.4,49.1,24108200.91,94605638.56,50,24108199.11,97073614.33,51.4,24108201.39,95839635.74,54.3,24108191.6,102832198.5,50.8
  E08, 2025-01-10 07:23:30.000,24118163.06,126741714.9,49,24118170.38,94644760.42,50.1,24118168.67,97113756.79,51.8,24118170.93,95879267.9,55,24118161.18,102874722.3,50.7
  E08, 2025-01-10 07:24:00.000,24128197.34,126794445.4,49.3,24128204.92,94684136.89,50,24128202.86,97154160.48,51.7,24128205.33,95919157.98,54,24128195.57,102917522.9,50.7
  E08, 2025-01-10 07:24:30.000,24138296.43,126847515.9,49.4,24138303.92,94723767.29,50.2,24138302.15,97194824.74,51.7,24138304.45,95959305.3,54.5,24138294.52,102960599.5,50.6
  E08, 2025-01-10 07:25:00.000,24148460.06,126900925.3,48.8,24148467.54,94763650.78,49.6,24148465.65,97235748.7,51.9,24148468.08,95999709.03,54.4,24148457.98,103003951.1,50.5
  E08, 2025-01-10 07:25:30.000,24158687.95,126954672.3,49.1,24158695.52,94803786.4,50,24158693.48,97276931.35,50.9,24158695.95,96040368.16,54.4,24158685.97,103047576.9,50.4
  E08, 2025-01-10 07:26:00.000,24168979.67,127008755.9,49.1,24168987.35,94844173.33,50.1,24168985.5,97318371.87,51.9,24168987.87,96081281.89,54.3,24168977.77,103091475.8,50.4
  E08, 2025-01-10 07:26:30.000,24179335.38,127063174.8,49.1,24179343.07,94884810.66,50.1,24179341.28,97360069.33,51.5,24179343.59,96122449.29,54.1,24179333.64,103135646.9,50.3
  E08, 2025-01-10 07:27:00.000,24189754.92,127117928.4,48.9,24189762.42,94925697.92,50,24189760.63,97402023.23,51.5,24189763.02,96163869.87,54.4,24189752.8,103180089.6,50.2
  E08, 2025-01-10 07:27:30.000,24200237.61,127173014.8,49.3,24200245.06,94966833.66,50.1,24200243.28,97444232.1,51.7,24200245.74,96205542.18,54.5,24200235.96,103224802.4,50.5
  E08, 2025-01-10 07:28:00.000,24210783.24,127228432,49,24210790.78,95008216.45,49.7,24210789.22,97486694.46,51.2,24210791.43,96247464.75,54.5,24210781.19,103269783.8,50.3
  E08, 2025-01-10 07:28:30.000,24221391.66,127284179,49.2,24221399.23,95049845.55,49.6,24221397.69,97529409.56,51.3,24221399.89,96289636.85,54.4,24221389.98,103315032.9,50.3
  E08, 2025-01-10 07:29:00.000,24232062.27,127340253.6,49.2,24232070.06,95091719.26,50.1,24232068.16,97572375.64,51.8,24232070.69,96332056.74,54.8,24232060.75,103360547.8,50.3
  E08, 2025-01-10 07:29:30.000,24242795.48,127396655.4,49,24242803.01,95133837.34,49.8,24242801.4,97615592.48,51.3,24242803.75,96374724.2,54.4,24242793.84,103406328.4,50.2
  E08, 2025-01-10 07:30:00.000,24253590.79,127453383.9,48.5,24253598.3,95176199.36,49.2,24253596.71,97659059.62,51.2,24253599,96417638.79,54.4,24253589.06,103452374.2,50.2
  E08, 2025-01-10 07:30:30.000,24264447.62,127510437.9,49,24264455.54,95218804.43,49,24264453.78,97702776.14,51.4,24264456.16,96460799.57,53.9,24264446.24,103498684.1,50.2
  E08, 2025-01-10 07:31:00.000,24275366.48,127567815.6,49.6,24275374.45,95261651.23,48.9,24275372.33,97746740.71,51.2,24275374.91,96504205.26,53.7,24275364.9,103545256.8,50.1
  E08, 2025-01-10 07:31:30.000,24286346.55,127625515.6,49.2,24286354.27,95304738.74,49.8,24286352.66,97790952.26,51.7,24286355,96547854.79,54.4,24286344.77,103592091.1,49.9
  E08, 2025-01-10 07:32:00.000,24297387.7,127683536.7,48.7,24297395.59,95348065.97,49.6,24297393.9,97835409.79,50.9,24297396.2,96591747.17,54.1,24297386.08,103639186,49.9
  E08, 2025-01-10 07:32:30.000,24308489.62,127741877.2,49,24308497.45,95391631.76,49.3,24308495.78,97880112.09,50.4,24308498.21,96635881.22,53.8,24308488.13,103686540.1,50
  E08, 2025-01-10 07:33:00.000,24319652.07,127800536.1,49.4,24319660.02,95435435.34,48.9,24319658.22,97925058.39,50.5,24319660.81,96680256.16,53.9,24319650.42,103734152.8,49.8
  E08, 2025-01-10 07:33:30.000,24330874.88,127859512.1,48.7,24330883.01,95479475.63,49.6,24330881.21,97970247.59,51.2,24330883.72,96724870.91,54.3,24330873.38,103782022.8,49.6
  E08, 2025-01-10 07:34:00.000,24342157.79,127918803.5,48.8,24342165.95,95523751.51,49.3,24342164.19,98015678.51,51.2,24342166.67,96769724.3,53.9,24342156.07,103830148.8,49.6
  E08, 2025-01-10 07:34:30.000,24353500.52,127978409.1,48.9,24353508.8,95568261.98,49.5,24353506.81,98061350.15,50.8,24353509.41,96814815.36,54,24353498.82,103878529.8,49.6
  E08, 2025-01-10 07:35:00.000,24364902.82,128038327.7,48.4,24364911.12,95613006.18,49.4,24364909.11,98107261.61,50.8,24364911.71,96860143.19,54.3,24364901.36,103927164.9,49.6
  E08, 2025-01-10 07:35:30.000,24376363.86,128098557.4,48.8,24376372.66,95657982.69,49.7,24376370.65,98153411.44,50.7,24376373.22,96905706.36,53.8,24376362.72,103976052.5,49.6
  E08, 2025-01-10 07:36:00.000,24387884.66,128159097,47.9,24387893.28,95703190.65,49.6,24387891.06,98199798.77,50.5,24387893.7,96951504,54.4,24387883.13,104025191.6,49.5
  E08, 2025-01-10 07:36:30.000,24399463.75,128219945.2,48.3,24399472.34,95748629.04,48.9,24399470.31,98246422.53,50.7,24399472.91,96997535.08,54.1,24399462.31,104074581.3,49.4
  E08, 2025-01-10 07:37:00.000,24411101.25,128281100.4,48.9,24411110.05,95794296.65,49.2,24411107.8,98293281.49,50.8,24411110.52,97043798.36,53.8,24411100.21,104124220,49.5
  E08, 2025-01-10 07:37:30.000,24422797.1,128342561.4,48.6,24422805.73,95840192.71,49,24422803.83,98340374.86,50.1,24422806.36,97090293.08,53.8,24422796.24,104174107.1,49.3
  E08, 2025-01-10 07:38:00.000,24434550.66,128404326.6,48.7,24434559.51,95886315.84,49.3,24434557.38,98387701.23,50.2,24434560.04,97137017.83,53.8,24434549.63,104224241.1,49.2
  E08, 2025-01-10 07:38:30.000,24446362.23,128466394.5,48.3,24446370.81,95932665.02,49.4,24446368.73,98435259.54,50.6,24446371.34,97183971.58,53.7,24446360.54,104274620.7,49
  E08, 2025-01-10 07:39:00.000,24458230.78,128528763.8,47.7,24458239.5,95979239.29,49.4,24458237.47,98483048.81,50.3,24458240,97231153.34,53.9,24458229.27,104325244.9,49
  E08, 2025-01-10 07:39:30.000,24470156.45,128591432.9,48.2,24470165.11,96026037.48,49,24470163.25,98531067.85,50.2,24470165.68,97278561.95,53.5,24470155.23,104376112.6,49
  E08, 2025-01-10 07:40:00.000,24482138.93,128654400.3,48.5,24482147.65,96073058.4,49.3,24482145.79,98579315.42,50.2,24482148.15,97326196.2,53.7,24482137.32,104427222.4,48.8
  E08, 2025-01-10 07:40:30.000,24494177.73,128717664.4,48.9,24494186.55,96120300.89,49.6,24494184.66,98627790.35,50.2,24494187.07,97374054.91,53.6,24494176.41,104478573,48.9
  E08, 2025-01-10 07:41:00.000,24506272.76,128781223.6,48.1,24506281.75,96167763.69,48.9,24506279.6,98676491.32,50.8,24506282.16,97422136.8,53.8,24506271.63,104530163.1,48.8
  E08, 2025-01-10 07:41:30.000,24518423.73,128845076.4,48.2,24518432.74,96215445.77,48.6,24518430.65,98725417.31,50.1,24518433.12,97470440.83,53.7,24518422.67,104581991.5,48.5
