> PRN,time,C1X,L1X,S1X,C5X,L5X,S5X,C7X,L7X,S7X,C8X,L8X,S8X,C6X,L6X,S6X
  E11, 2025-01-27 06:52:30.000,27410752.56,144044529.7,39.2,27410760.21,107565775.2,36.9,27410758.34,110371831.6,38.2,27410760.32,108968816.2,41.4,27410749.28,116919272.1,38.9
  E11, 2025-01-27 06:53:00.000,27409997,144040557.1,38.9,27410004,107562808.6,38.1,27410002.2,110368787.7,38.6,27410004.41,108965810.9,41.9,27409993.45,116916047.6,39
  E11, 2025-01-27 06:53:30.000,27409316.64,144036984.4,38.6,27409324.1,107560140.7,37.3,27409322.35,110366050.2,39.3,27409324.6,108963108.2,41.9,27409313.48,116913147.7,38.7
  E11, 2025-01-27 06:54:00.000,27408713.61,144033812.9,39.1,27408720.72,107557772.3,37.7,27408718.9,110363620,38.6,27408721.16,108960708.9,42.3,27408709.88,116910573.4,38.2
  E11, 2025-01-27 06:54:30.000,27408185.84,144031042.9,38.9,27408193.83,107555703.8,37.9,27408191.7,110361497.6,39.4,27408194.07,108958613.5,42.3,27408183.02,116908325.1,38.4
  E11, 2025-01-27 06:55:00.000,27407735.41,144028675.1,38,27407743.18,107553935.7,38.3,27407741.11,110359683.3,38.7,27407743.48,108956822.3,41.9,27407732.27,116906403.2,37.9
  E11, 2025-01-27 06:55:30.000,27407361.27,144026710,38,27407369.08,107552468.3,38.2,27407367.28,110358177.6,38.7,27407369.52,108955335.7,41.5,27407358.31,116904808.1,38.3
  E11, 2025-01-27 06:56:00.000,27407063.84,144025147.9,38.3,27407072.1,107551301.8,37.7,27407070.04,110356980.7,39.1,27407072.18,108954154,42.1,27407061.11,116903540.2,38.5
  E11, 2025-01-27 06:56:30.000,27406843.9,144023989.5,38.4,27406851.38,107550436.8,38.6,27406849.47,110356093.1,39.1,27406851.66,108953277.7,42.6,27406840.82,116902600,38.8
  E11, 2025-01-27 06:57:00.000,27406700.19,144023234.9,38,27406707.81,107549873.4,38.3,27406705.56,110355515,38.3,27406708,108952707,41.4,27406696.72,116901987.5,38.8
  E11, 2025-01-27 06:57:30.000,27406633.65,144022884.8,38.7,27406641.04,107549612,38.3,27406638.91,110355246.8,38.4,27406641.28,108952442.2,42.1,27406630.35,116901703.4,39
  E11, 2025-01-27 06:58:00.000,27406643.52,144022939.5,39.4,27406651.15,107549653,38.3,27406649.08,110355288.8,38.8,27406651.58,108952483.7,42.3,27406640.66,116901747.9,39
  E11, 2025-01-27 06:58:30.000,27406731.2,144023399.3,38.3,27406738.66,107549996.4,37.1,27406736.73,110355641.2,38.9,27406738.98,108952831.6,41.5,27406727.93,116902121.2,39.4
  E11, 2025-01-27 06:59:00.000,27406896.27,144024264.8,39.1,27406903.11,107550642.9,38,27406901.66,110356304.5,38.7,27406903.59,108953486.5,42.2,27406892.59,116902823.8,39.5
  E11, 2025-01-27 06:59:30.000,27407137.88,144025536.2,39.6,27407144.88,107551592.4,37.9,27407143.34,110357278.8,38.7,27407145.43,108954448.4,42.3,27407134.54,116903855.8,39.6
  E11, 2025-01-27 07:00:00.000,27407457.06,144027214,39.9,27407464.38,107552845.4,37.6,27407462.31,110358564.4,39.4,27407464.68,108955717.7,42.3,27407453.75,116905217.7,39.8
  E11, 2025-01-27 07:00:30.000,27407853.67,144029298.5,39.6,27407860.65,107554402.1,37.9,27407859.4,110360161.7,38.4,27407861.29,108957294.7,42.3,27407850.29,116906909.8,39.5
  E11, 2025-01-27 07:01:00.000,27408327.83,144031790.1,39,27408334.89,107556262.8,37.5,27408333.12,110362071,38.6,27408335.37,108959179.7,41.7,27408324.52,116908932.2,39.6
  E11, 2025-01-27 07:01:30.000,27408879.52,144034688.9,39.9,27408886.52,107558427.6,37.5,27408884.74,110364292.2,38.8,27408886.91,108961372.7,42.1,27408875.58,116911285.3,39.2
  E11, 2025-01-27 07:02:00.000,27409508.07,144037995.4,40,27409515.7,107560896.7,38,27409513.97,110366825.8,38.8,27409516.04,108963874.1,42.2,27409505.13,116913969.1,39.6
  E11, 2025-01-27 07:02:30.000,27410215.4,144041709.7,39.9,27410222.61,107563670.5,37.8,27410220.59,110369671.9,38.6,27410222.79,108966684,41.7,27410211.64,116916984,39.2
  E11, 2025-01-27 07:03:00.000,27410999.85,144045832.3,39.8,27411006.91,107566749.1,37.6,27411005.09,110372830.8,39.1,27411007.21,108969802.7,41.9,27410996.42,116920330.3,39.4
  E11, 2025-01-27 07:03:30.000,27411861.99,144050363.5,39.7,27411868.93,107570132.8,37.5,27411867.25,110376302.8,39.3,27411869.42,108973230.6,42.1,27411858.89,116924008.2,39.9
  E11, 2025-01-27 07:04:00.000,27412802.14,144055303.2,39.3,27412808.76,107573821.5,37.5,27412807.09,110380087.8,38.6,27412809.41,108976967.4,42.1,27412798.81,116928017.7,39.9
  E11, 2025-01-27 07:04:30.000,27413819.59,144060651.9,39.6,27413826.97,107577815.8,37.4,27413825.49,110384186.2,38.9,27413827.14,108981013.8,41.4,27413816.47,116932359.3,40.1
  E11, 2025-01-27 07:05:00.000,27414915.7,144066409.6,39.7,27414922.25,107582115.4,37.3,27414920.47,110388598,38.7,27414922.77,108985369.5,41.4,27414912.24,116937032.8,40.4
  E11, 2025-01-27 07:05:30.000,27416088.78,144072576.5,40,27416095.88,107586720.6,36.8,27416094.17,110393323.3,38.5,27416096.34,108990034.8,41.5,27416085.97,116942038.4,40.1
  E11, 2025-01-27 07:06:00.000,27417340.16,144079152.8,39.8,27417347.4,107591631.5,36.7,27417345.47,110398362.3,38.7,27417347.73,108995009.7,41.5,27417337.11,116947376.3,39.7
  E11, 2025-01-27 07:06:30.000,27418669.48,144086138.4,40.2,27418676.57,107596848,37.3,27418674.69,110403714.9,38.3,27418677.05,109000294.2,41.5,27418666.23,116953046.5,39.8
  E11, 2025-01-27 07:07:00.000,27420076.5,144093533.1,40,27420084.05,107602370,37.8,27420081.75,110409381,39.1,27420084.21,109005888.3,42.1,27420073.34,116959048.7,39.2
  E11, 2025-01-27 07:07:30.000,27421561.73,144101337,39.6,27421569,107608197.7,38.1,27421567.14,110415360.7,39.3,27421569.19,109011792,42.1,27421558.68,116965383,39.6
  E11, 2025-01-27 07:08:00.000,27423124.88,144109550.7,39.7,27423131.9,107614331.4,37.6,27423129.54,110421654.3,38.1,27423132.15,109018005.6,42.1,27423121.16,116972050.1,39.5
  E11, 2025-01-27 07:08:30.000,27424766,144118175.6,39.6,27424772.78,107620772,37.2,27424770.95,110428263,38.1,27424773.36,109024530.3,41.9,27424762.15,116979050.7,39.4
  E11, 2025-01-27 07:09:00.000,27426485.67,144127211.3,39.5,27426492.65,107627519.5,37.4,27426490.53,110435186.5,37.3,27426492.72,109031365.8,41.3,27426481.78,116986385,39.3
  E11, 2025-01-27 07:09:30.000,27428283.37,144136658,39.8,27428290.13,107634573.8,37.9,27428287.94,110442424.8,37.9,27428290.32,109038512.1,41.3,27428279.38,116994052.7,39.8
  E11, 2025-01-27 07:10:00.000,27430159.27,144146515.4,40.4,27430165.6,107641934.9,37.6,27430163.99,110449977.9,38.5,27430166.17,109045969.2,42.1,27430155.38,117002053.8,40.1
  E11, 2025-01-27 07:10:30.000,27432113.1,144156783.5,39.1,27432119.65,107649602.7,36.5,27432118.19,110457845.7,38.6,27432120.04,109053737,41.4,27432109.48,117010388.4,40.1
  E11, 2025-01-27 07:11:00.000,27434145.09,144167462.2,39.7,27434151.97,107657577,37.5,27434150.16,110466028.1,38.4,27434152.21,109061815.4,41.9,27434141.63,117019056.2,40.1
  E11, 2025-01-27 07:11:30.000,27436255.25,144178551.5,39.6,27436261.73,107665858,37.4,27436260.26,110474525.1,38.1,27436262.49,109070204.3,41.3,27436251.77,117028057.2,40.3
  E11, 2025-01-27 07:12:00.000,27438443.23,144190051.5,39.6,27438450.24,107674445.7,36.5,27438448.47,110483336.8,37.9,27438450.79,109078904,41.3,27438440.12,117037391.6,39.9
  E11, 2025-01-27 07:12:30.000,27440709.88,144201961.7,39.9,27440716.94,107683339.7,37.5,27440714.66,110492462.8,38.7,27440717.24,109087914,42,27440706.52,117047059,39.8
  E11, 2025-01-27 07:13:00.000,27443054.23,144214282.2,38.9,27443061.4,107692540,37,27443059.27,110501903.2,37.9,27443061.84,109097234.4,41.5,27443051.29,117057059.4,39.8
  E11, 2025-01-27 07:13:30.000,27445477.26,144227012.9,40.5,27445483.97,107702046.7,36.7,27445482.11,110511657.9,38.6,27445484.43,109106865.1,41.7,27445473.79,117067392.8,40.1
  E11, 2025-01-27 07:14:00.000,27447978.09,144240154.2,40.2,27447984.88,107711860,36.7,27447982.77,110521727.1,38,27447985.02,109116806.4,41.4,27447974.63,117078059.4,39.9
  E11, 2025-01-27 07:14:30.000,27450556.92,144253706.2,40.9,27450563.98,107721979.9,37.2,27450561.52,110532111.1,37.4,27450563.98,109127058.3,41.1,27450553.67,117089059.4,39.9
  E11, 2025-01-27 07:15:00.000,27453213.51,144267668.6,39.8,27453220.54,107732406.4,36.6,27453218.43,110542809.6,38,27453221,109137620.7,40.9,27453210.44,117100392.4,39.6
  E11, 2025-01-27 07:15:30.000,27455948.57,144282041.1,39.7,27455955.63,107743139,37.2,27455953.87,110553822.2,38.2,27455955.98,109148493.4,41.1,27455945.41,117112058.4,39.5
  E11, 2025-01-27 07:16:00.000,27458761.57,144296823.8,40.2,27458768.84,107754178,36.9,27458766.97,110565149.1,37.5,27458769.06,109159676.3,41.1,27458758.5,117124057.3,39.3
  E11, 2025-01-27 07:16:30.000,27461652.63,144312016.5,39.7,27461659.94,107765523.1,37.9,27461657.84,110576790.2,37.5,27461660.33,109171169.5,41.2,27461649.65,117136389,39.1
  E11, 2025-01-27 07:17:00.000,27464621.59,144327619.1,39.6,27464629.16,107777174.3,36.8,27464627.17,110588745.3,37.9,27464629.56,109182972.6,41.6,27464619.31,117149053.3,39.5
  E11, 2025-01-27 07:17:30.000,27467668.98,144343631.3,39.3,27467676.03,107789131.4,36.5,27467674.16,110601014.4,37.8,27467676.59,109195085.7,40.7,27467666.33,117162050.2,40.1
  E11, 2025-01-27 07:18:00.000,27470793.72,144360053.2,39.3,27470801.26,107801394.4,36.7,27470799.1,110613597.3,37.1,27470801.63,109207508.6,40.7,27470791.07,117175379.6,39.4
  E11, 2025-01-27 07:18:30.000,27473997.19,144376884.3,39.2,27474004.48,107813962.9,37.1,27474001.98,110626493.7,37.2,27474004.64,109220241.1,41.7,27473994.06,117189041.1,39.6
  E11, 2025-01-27 07:19:00.000,27477277.63,144394124.6,40.2,27477285.16,107826837.1,36.8,27477283,110639703.8,37.5,27477285.42,109233283.2,40.7,27477274.85,117203034.8,40
  E11, 2025-01-27 07:19:30.000,27480636.75,144411773.7,39.4,27480643.47,107840016.5,36.8,27480641.55,110653227,37.5,27480643.94,109246634.6,40.7,27480633.17,117217360.3,39.8
  E11, 2025-01-27 07:20:00.000,27484072.66,144429831.7,39.7,27484079.65,107853501.3,36.2,27484077.68,110667063.6,36.8,27484080.27,109260295.2,40.5,27484069.13,117232017.7,39
  E11, 2025-01-27 07:20:30.000,27487587.17,144448298.1,40.4,27487594.19,107867291.1,37,27487592.23,110681213.1,37.4,27487594.43,109274264.9,40.8,27487583.75,117247006.7,39.4
  E11, 2025-01-27 07:21:00.000,27491178.14,144467172.9,39.8,27491186.13,107881385.8,36.6,27491184.33,110695675.5,37.4,27491186.31,109288543.4,41.1,27491175.77,117262327,39.6
  E11, 2025-01-27 07:21:30.000,27494847.47,144486455.6,39.5,27494855.08,107895785.1,36.7,27494853.53,110710450.5,38.1,27494855.65,109303130.6,41.8,27494845.4,117277978.5,39.4
  E11, 2025-01-27 07:22:00.000,27498594.86,144506146,38.3,27498602.39,107910489,36.7,27498600.48,110725537.9,38.1,27498602.68,109318026.2,41.4,27498592.38,117293960.9,38.8
  E11, 2025-01-27 07:22:30.000,27502419.68,144526243.8,39.6,27502427.09,107925497,36.9,27502425.1,110740937.4,38,27502427.33,109333230,40.9,27502416.31,117310274.1,38.7
  E11, 2025-01-27 07:23:00.000,27506321.52,144546748.6,38.7,27506328.87,107940808.9,37.7,27506326.79,110756648.9,38.6,27506329.39,109348741.7,41.9,27506318.77,117326917.5,39
  E11, 2025-01-27 07:23:30.000,27510301.16,144567660.2,40.5,27510308.39,107956424.7,37.1,27510306.88,110772672,38.4,27510308.76,109364561.2,41.9,27510298.01,117343891.2,39.1
  E11, 2025-01-27 07:24:00.000,27514357.95,144588978.4,39.8,27514365.22,107972344.1,36.5,27514363.21,110789006.7,38.5,27514365.47,109380688.2,41.5,27514354.6,117361194.9,39.2
  E11, 2025-01-27 07:24:30.000,27518491.88,144610702.6,39.9,27518499.02,107988566.7,37.2,27518496.91,110805652.5,38.3,27518499.54,109397122.4,41.6,27518488.92,117378828.1,39.6
  E11, 2025-01-27 07:25:00.000,27522703.34,144632832.7,40.4,27522710.15,108005092.4,37.5,27522708.77,110822609.3,38,27522710.92,109413863.6,41.9,27522700.34,117396790.9,40.2
  E11, 2025-01-27 07:25:30.000,27526991.74,144655368.2,40,27526998.7,108021920.8,38.1,27526997.23,110839876.7,38.3,27526999.19,109430911.5,42.1,27526988.82,117415082.6,40
  E11, 2025-01-27 07:26:00.000,27531356.98,144678309,39.1,27531364.41,108039051.8,37.7,27531362.26,110857454.6,39.1,27531364.69,109448266,41.9,27531353.97,117433703.3,39.2
  E11, 2025-01-27 07:26:30.000,27535798.98,144701654.1,39,27535806.93,108056484.8,37,27535804.99,110875342.4,38,27535807.2,109465926.4,41.5,27535796.23,117452652.3,39.1
  E11, 2025-01-27 07:27:00.000,27540318.59,144725403.2,39.3,27540325.85,108074219.5,36.7,27540324.44,110893539.8,38.2,27540326.52,109483892.5,41,27540315.32,117471929.1,38.8
  E11, 2025-01-27 07:27:30.000,27544914.8,144749555.8,38.2,27544922.31,108092255.6,36.9,27544920.8,110912046.3,38.6,27544922.57,109502163.7,41.7,27544911.39,117491533.5,38.8
  E11, 2025-01-27 07:28:00.000,27549587.64,144774111.9,39.7,27549594.9,108110592.8,37.5,27549593.31,110930862,38.5,27549595.48,109520740.2,41.7,27549583.97,117511465.4,38.6
  E11, 2025-01-27 07:28:30.000,27554337.26,144799071,39.4,27554344.83,108129231.1,37.1,27554342.97,110949986.4,38.3,27554345.13,109539621.5,41.6,27554334.52,117531724.3,39.4
  E11, 2025-01-27 07:29:00.000,27559164.23,144824432.6,40.4,27559171.02,108148169.9,36.8,27559169.2,110969419.3,38.5,27559171.31,109558807.4,41.5,27559160.32,117552310.1,39.4
  E11, 2025-01-27 07:29:30.000,27564066.22,144850196.1,39.7,27564073.4,108167408.8,37.1,27564071.78,110989160.1,38.2,27564073.93,109578297.3,41.5,27564063.21,117573221.9,39.8
  E11, 2025-01-27 07:30:00.000,27569044.88,144876361,39.9,27569052.46,108186947.5,36.4,27569050.64,111009208.5,38.4,27569052.93,109598090.8,40.9,27569042.4,117594459.6,39.7
  E11, 2025-01-27 07:30:30.000,27574100.31,144902926.9,39.4,27574108.16,108206785.6,37,27574105.82,111029564.1,38.1,27574108.33,109618187.7,41.3,27574097.77,117616022.8,39.4
  E11, 2025-01-27 07:31:00.000,27579231.91,144929893,39.6,27579239.42,108226922.5,36.5,27579237.5,111050226.4,38.5,27579239.97,109638587.2,41.4,27579229.57,117637910.8,40.2
  E11, 2025-01-27 07:31:30.000,27584439.37,144957258.8,38.7,27584447.26,108247358,36.4,27584445.34,111071194.9,38.4,27584447.64,109659289.2,41.5,27584437.09,117660123.3,40
  E11, 2025-01-27 07:32:00.000,27589722.98,144985023.9,37.9,27589730.43,108268091.5,36.2,27589728.89,111092469.3,38.1,27589731.23,109680293.2,41.3,27589720.7,117682659.8,40.1
  E11, 2025-01-27 07:32:30.000,27595082.97,145013187.9,39.1,27595090.38,108289122.9,36.5,27595088.43,111114049.5,38.4,27595090.76,109701599,41,27595080.29,117705520.1,39.9
  E11, 2025-01-27 07:33:00.000,27600517.94,145041750.2,39.6,27600525.72,108310451.8,37.2,27600523.72,111135934.7,38.7,27600526.08,109723206,41.5,27600515.41,117728703.7,39.7
  E11, 2025-01-27 07:33:30.000,27606029.27,145070709.9,38.9,27606037.07,108332077.5,37,27606034.98,111158124.6,38.7,27606037.06,109745113.8,41.9,27606026.57,117752209.9,39.3
  E11, 2025-01-27 07:34:00.000,27611615.12,145100066.4,38.9,27611623.31,108353999.4,37.7,27611621.41,111180618.4,38.7,27611623.53,109767321.7,42.2,27611612.31,117776038.1,38.6
  E11, 2025-01-27 07:34:30.000,27617277.31,145129819,38.7,27617285.05,108376217.1,37.3,27617283.14,111203415.7,38.9,27617285.33,109789829.2,41.9,27617274.37,117800187.9,39.2
  E11, 2025-01-27 07:35:00.000,27623014.09,145159967.4,38.7,27623022.23,108398730.4,37.6,27623020.22,111226516.3,38.5,27623022.44,109812636.2,41.4,27623011.79,117824658.9,39.3
  E11, 2025-01-27 07:35:30.000,27628826.7,145190510.7,38.9,27628834.4,108421538.7,38,27628832.62,111249919.6,38.8,27628834.78,109835742,42.1,27628823.53,117849450.5,38.8
  E11, 2025-01-27 07:36:00.000,27634713.79,145221448.3,38.9,27634721.77,108444641.4,37.9,27634719.46,111273625,39.1,27634722.05,109859146,41.8,27634711.02,117874562.2,39.2
  E11, 2025-01-27 07:36:30.000,27640675.95,145252779.6,38.7,27640684.01,108468038.1,38,27640681.86,111297632,38.6,27640684.26,109882847.8,42,27640673.36,117899993.3,38.8
  E11, 2025-01-27 07:37:00.000,27646712.96,145284504,39.3,27646720.75,108491728.4,38.4,27646718.83,111321940.3,38.8,27646721.24,109906847.1,42.7,27646709.95,117925743.7,37.9
  E11, 2025-01-27 07:37:30.000,27652824.73,145316620.9,38.5,27652832.68,108515711.7,38.9,27652830.58,111346549.3,38.7,27652832.92,109931143.3,42.6,27652821.58,117951812.5,38.9
  E11, 2025-01-27 07:38:00.000,27659010.65,145349129.3,38.3,27659018.44,108539987.5,37.1,27659016.87,111371458.4,39.4,27659019.12,109955735.8,41.4,27659007.79,117978199.3,39.2
  E11, 2025-01-27 07:38:30.000,27665271.08,145382028.6,39,27665279.15,108564555.2,37.9,27665277.55,111396667,39.1,27665279.53,109980623.9,42.2,27665268.19,118004903.3,39.4
  E11, 2025-01-27 07:39:00.000,27671605.75,145415318,39.3,27671613.87,108589414.2,38.3,27671611.63,111422174.5,38.3,27671614.31,110005807.1,42.1,27671603.03,118031923.9,39.2
  E11, 2025-01-27 07:39:30.000,27678015.1,145448996.8,39.4,27678022.82,108614564,38.1,27678020.42,111447980.4,38.7,27678023.1,110031285,42.1,27678011.79,118059260.6,38.9
  E11, 2025-01-27 07:40:00.000,27684497.45,145483064.1,39.5,27684505.7,108640004,37.9,27684503.28,111474084,38.9,27684505.81,110057056.8,42.4,27684494.94,118086912.8,39.2
  E11, 2025-01-27 07:40:30.000,27691054.32,145517519.5,38.4,27691062.13,108665733.7,37.4,27691059.92,111500484.9,39.1,27691062.31,110083122.1,42.1,27691051.55,118114879.8,39.9
  E11, 2025-01-27 07:41:00.000,27697684.56,145552361.8,39.3,27697692.32,108691752.3,38.2,27697690.2,111527182.3,38.6,27697692.43,110109480.1,42.2,27697681.56,118143160.9,39.9
  E11, 2025-01-27 07:41:30.000,27704387.89,145587590.1,38.6,27704396.07,108718059.2,38.3,27704393.92,111554175.4,39.3,27704396.13,110136130.1,42.4,27704385.38,118171755.4,40.3
  E11, 2025-01-27 07:42:00.000,27711165.27,145623203.6,38.3,27711172.88,108744653.8,37.7,27711171.07,111581463.7,38.9,27711173.21,110163071.6,42,27711162.05,118200662.5,40
  E11, 2025-01-27 07:42:30.000,27718015.37,145659201.9,38.7,27718023.01,108771535.6,38.3,27718021.23,111609046.9,39.3,27718023.52,110190304,42.8,27718012.02,118229881.9,39.4
  E11, 2025-01-27 07:43:00.000,27724938.48,145695583.9,38.3,27724946.51,108798704,38.1,27724944.36,111636923.9,39.4,27724946.82,110217826.7,42.2,27724935.54,118259412.7,38.9
  E11, 2025-01-27 07:43:30.000,27731934.77,145732348.9,38.1,27731942.89,108826158.4,38.3,27731940.65,111665094.5,39.6,27731942.91,110245639.2,42.4,27731932.42,118289254.4,39.2
  E11, 2025-01-27 07:44:00.000,27739003.32,145769496.1,38.2,27739011.45,108853898,38.3,27739009.53,111693557.8,39.4,27739011.93,110273740.7,42.4,27739000.59,118319406.2,39.5
  E11, 2025-01-27 07:44:30.000,27746145.34,145807024.3,39.4,27746153.14,108881922.3,38.3,27746151.31,111722313.2,39.8,27746153.42,110302130.5,42.9,27746142.33,118349867.4,39.8
  E11, 2025-01-27 07:45:00.000,27753358.82,145844932.7,39.4,27753367.06,108910230.4,38.6,27753364.83,111751359.8,39.8,27753367.22,110330807.9,43.1,27753356.13,118380637.2,40.5
  E11, 2025-01-27 07:45:30.000,27760645.16,145883220.7,39.3,27760652.97,108938822,38.8,27760650.97,111780697.2,39.9,27760653.3,110359772.4,43.3,27760641.63,118411715,39.7
  E11, 2025-01-27 07:46:00.000,27768002.72,145921887.1,38.7,27768010.8,108967696.1,38.3,27768008.81,111810324.7,38.5,27768011.28,110389023.2,42.6,27768000.02,118443100,40
  E11, 2025-01-27 07:46:30.000,27775432.67,145960930.9,39.4,27775440.84,108996852.1,38.3,27775438.7,111840241.3,39.4,27775441.08,110418559.5,43.3,27775430.13,118474791.3,40.2
  E11, 2025-01-27 07:47:00.000,27782934.3,146000351.4,39.7,27782942.51,109026289.5,38.7,27782940.23,111870446.5,38.5,27782942.56,110448380.8,42.3,27782931.81,118506788.4,40.1
  E11, 2025-01-27 07:47:30.000,27790507.52,146040147.8,39.1,27790515.56,109056007.5,39.2,27790513.39,111900939.8,38.9,27790515.65,110478486.5,42.4,27790504.66,118539090.7,40.1
  E11, 2025-01-27 07:48:00.000,27798151.77,146080318.7,39.8,27798159.62,109086005.3,38.5,27798157.71,111931720.1,40.4,27798159.89,110508875.5,43,27798148.57,118571696.9,40.2
  E11, 2025-01-27 07:48:30.000,27805867.26,146120863.6,39.8,27805875,109116282.3,38.2,27805873.09,111962787,39.4,27805875.23,110539547.4,42.8,27805863.9,118604606.7,40.3
  E11, 2025-01-27 07:49:00.000,27813653.49,146161781.5,40,27813661.5,109146837.9,37.8,27813659.4,111994139.7,39.7,27813661.61,110570501.6,42.3,27813650.54,118637819.3,40.8
  E11, 2025-01-27 07:49:30.000,27821510.64,146203071.2,39.8,27821518.29,109177671.2,37.4,27821516.72,112025777.3,39.2,27821518.72,110601737,42.3,27821507.72,118671333.7,40.5
  E11, 2025-01-27 07:50:00.000,27829438.59,146244731.7,39,27829446.18,109208781.3,37.2,27829444.2,112057699,38.5,27829446.36,110633252.9,41.5,27829435.23,118705149.1,40.5
  E11, 2025-01-27 07:50:30.000,27837436.52,146286762.1,39.9,27837443.95,109240167.6,37.2,27837442.01,112089904.1,38.5,27837444.58,110665048.6,41.9,27837433.81,118739264.7,40.6
  E11, 2025-01-27 07:51:00.000,27845504.75,146329161.3,40.3,27845512.29,109271829.5,37.6,27845510.62,112122391.9,38.9,27845512.9,110697123.5,42.2,27845502.03,118773679.7,40.4
  E11, 2025-01-27 07:51:30.000,27853642.96,146371928.5,39.6,27853650.75,109303766,38,27853649.04,112155161.6,40.4,27853651.2,110729476.6,42.7,27853640.39,118808393.3,40.5
  E11, 2025-01-27 07:52:00.000,27861850.98,146415062.2,39.4,27861858.84,109335976.3,37.8,27861856.8,112188212.2,39.3,27861859.34,110762107,42.4,27861848.31,118843404.5,40.9
  E11, 2025-01-27 07:52:30.000,27870128.88,146458561.4,40.2,27870136.45,109368459.4,38,27870134.64,112221542.7,39.4,27870136.97,110795013.8,42.7,27870126.32,118878712.3,41
  E11, 2025-01-27 07:53:00.000,27878475.84,146502425.2,39.1,27878483.56,109401214.9,37.7,27878481.63,112255152.7,38.9,27878483.94,110828196.6,42.6,27878473.27,118914316.1,41.1
  E11, 2025-01-27 07:53:30.000,27886891.61,146546652.5,39.3,27886899.61,109434241.8,38.2,27886897.98,112289041.1,39.7,27886900.1,110861654.2,42.7,27886889.18,118950214.8,41.1
  E11, 2025-01-27 07:54:00.000,27895377.18,146591242.1,39.7,27895384.73,109467539.2,37.8,27895382.86,112323207.1,38.6,27895385.13,110895385.9,42.1,27895373.96,118986407.7,40.5
  E11, 2025-01-27 07:54:30.000,27903930.38,146636192.8,39.7,27903938.71,109501106.3,37.9,27903936.66,112357649.8,38.5,27903939,110929390.8,41.8,27903927.6,119022893.6,39.9
  E11, 2025-01-27 07:55:00.000,27912553.53,146681503.8,39.4,27912561.07,109534942.4,37.6,27912559.05,112392368.6,38.7,27912561.32,110963668.3,41.6,27912550.15,119059672,39.7
  E11, 2025-01-27 07:55:30.000,27921244.02,146727173.7,39.9,27921251.73,109569046.5,37.8,27921249.71,112427362.4,39.1,27921251.96,110998217.2,42.1,27921241.4,119096741.7,40.6
  E11, 2025-01-27 07:56:00.000,27930003.09,146773201.5,39.8,27930010.49,109603417.9,37.1,27930008.41,112462630.5,38.5,27930010.88,111033037,41.4,27930000.31,119134101.9,40.4
  E11, 2025-01-27 07:56:30.000,27938829.88,146819586.3,40.4,27938837.44,109638055.9,37,27938835.9,112498172,38.8,27938837.69,111068126.7,41.6,27938826.48,119171751.9,40.1
  E11, 2025-01-27 07:57:00.000,27947724.08,146866326.6,39.9,27947731.72,109672959.3,36.8,27947730.15,112533986,39.4,27947732,111103485.4,41.8,27947720.46,119209690.4,39.7
  E11, 2025-01-27 07:57:30.000,27956685.27,146913421.5,39.6,27956693.67,109708127.5,38,27956691.27,112570071.6,38.6,27956694.1,111139112.3,42.3,27956683.05,119247916.7,40.7
  E11, 2025-01-27 07:58:00.000,27965714.8,146960869.6,39.7,27965722.87,109743559.4,38.3,27965720.98,112606427.9,39.7,27965723.27,111175006.5,42.6,27965712.31,119286429.8,41
  E11, 2025-01-27 07:58:30.000,27974810.87,147008669.8,40.4,27974818.93,109779254.3,38.1,27974817.41,112643053.9,39.9,27974819.34,111211166.9,42.9,27974808.53,119325228.6,40.9
  E11, 2025-01-27 07:59:00.000,27983974.06,147056820.7,39.3,27983981.81,109815211.1,38.7,27983979.92,112679948.8,39.1,27983982.31,111247592.8,42.1,27983971.37,119364312.1,40.9
  E11, 2025-01-27 07:59:30.000,27993203.96,147105321.5,40.6,27993211.47,109851429.2,38.5,27993209.2,112717111.6,39.7,27993211.76,111284283.2,42.8,27993201.03,119403679.6,41.6
  E11, 2025-01-27 08:00:00.000,28002499.38,147154170.8,40.7,28002507.13,109887907.4,38.9,28002505.43,112754541.5,40.1,28002507.58,111321237.2,43.5,28002496.79,119443329.8,41.4
  E11, 2025-01-27 08:00:30.000,28011860.8,147203367.4,41.4,28011869.04,109924645,38.5,28011866.89,112792237.5,40.2,28011869.48,111358454,42.7,28011858.47,119483262.1,40.6
  E11, 2025-01-27 08:01:00.000,28021288.76,147252910.4,40.2,28021296.84,109961641.3,36.9,28021295,112830198.9,39.9,28021297.08,111395932.9,41.7,28021286.7,119523475.4,41.1
  E11, 2025-01-27 08:01:30.000,28030781.88,147302798.1,40.7,28030789.98,109998895,37.2,28030788.16,112868424.5,38.6,28030790.68,111433672.6,41.5,28030779.86,119563968.7,40.9
  E11, 2025-01-27 08:02:00.000,28040341.16,147353029.4,41.1,28040349.01,110036405.3,36.9,28040347.07,112906913.3,38.8,28040349.4,111471672.1,41.2,28040338.4,119604740.8,40.6
  E11, 2025-01-27 08:02:30.000,28049964.66,147403602.7,40,28049972.77,110074171,36,28049971,112945664.2,38.9,28049973.3,111509930.4,41.3,28049962.16,119645790.4,40.1
  E11, 2025-01-27 08:03:00.000,28059653.49,147454517,40.2,28059661.76,110112191.4,36.5,28059659.4,112984676.4,37.7,28059661.83,111548446.7,40.7,28059651.02,119687117,39.9
