> PRN,time,C1X,L1X,S1X,C5X,L5X,S5X,C7X,L7X,S7X,C8X,L8X,S8X,C6X,L6X,S6X
  E07, 2025-01-26 00:51:00.000,25644919.53,134765002.9,46.6,25644920.77,100636226.7,46.8,25644919.83,103261515.9,50.4,25644922.15,101948878.6,52.4,25644913.56,109387158.1,50.8
  E07, 2025-01-26 00:51:30.000,25636863.01,134722664.9,46.8,25636864.4,100604610.7,46.6,25636863.45,103229075.1,49.7,25636865.47,101916850.2,52.1,25636856.43,109352792.8,50.5
  E07, 2025-01-26 00:52:00.000,25628803.74,134680314.3,46.7,25628805.31,100572985.3,46.5,25628804.31,103196624.6,49.6,25628806.34,101884812.2,52.3,25628797.66,109318417.4,50.6
  E07, 2025-01-26 00:52:30.000,25620742.21,134637951,46.4,25620743.69,100541350.4,46.8,25620743.06,103164164.5,49.6,25620744.93,101852764.7,52.3,25620735.98,109284031.6,50.5
  E07, 2025-01-26 00:53:00.000,25612678.59,134595575,46.8,25612679.95,100509706,47,25612678.83,103131694.6,49.6,25612681.04,101820707.6,52.5,25612672.18,109249635.5,50.6
  E07, 2025-01-26 00:53:30.000,25604611.9,134553186.1,46.2,25604613.52,100478051.9,47.3,25604612.65,103099214.8,49.8,25604614.6,101788640.6,52.5,25604605.76,109215228.9,50.5
  E07, 2025-01-26 00:54:00.000,25596543.39,134510784.4,46.3,25596544.82,100446388.3,46.7,25596543.97,103066725.1,50.1,25596545.85,101756564,52.1,25596536.96,109180811.9,50.7
  E07, 2025-01-26 00:54:30.000,25588472.24,134468369.9,45.9,25588473.51,100414715.2,47.2,25588472.63,103034225.7,49.6,25588474.64,101724477.8,52.1,25588465.95,109146384.6,50.8
  E07, 2025-01-26 00:55:00.000,25580398.81,134425942.8,46.8,25580400.19,100383032.6,47.1,25580399.16,103001716.7,50.8,25580401.04,101692381.9,52.6,25580391.98,109111947.1,50.5
  E07, 2025-01-26 00:55:30.000,25572322.27,134383502.8,46.1,25572323.77,100351340.5,47.2,25572322.86,102969197.8,50.1,25572324.92,101660276.4,52.4,25572316.2,109077499,50.7
  E07, 2025-01-26 00:56:00.000,25564243.44,134341050,46.5,25564245.22,100319638.7,46.5,25564244.25,102936669,49.8,25564246.4,101628161.1,52.2,25564238.16,109043040.6,51
  E07, 2025-01-26 00:56:30.000,25556163.41,134298584.3,46.3,25556164.56,100287927.3,47,25556163.56,102904130.3,49.6,25556165.44,101596036.1,52.3,25556156.7,109008571.7,50.9
  E07, 2025-01-26 00:57:00.000,25548079.47,134256106,46,25548080.97,100256206.5,47.3,25548079.94,102871582.1,49.4,25548082.02,101563901.6,52.4,25548073.6,108974092.6,51
  E07, 2025-01-26 00:57:30.000,25539994.07,134213615.3,46.3,25539995.23,100224476.5,47.1,25539994.11,102839024.3,50.1,25539996.32,101531757.7,52.5,25539987.89,108939603.4,50.9
  E07, 2025-01-26 00:58:00.000,25531905.9,134171112.2,46.6,25531907.23,100192737.1,46.9,25531906.29,102806456.9,50.1,25531908.22,101499604.3,52.1,25531899.75,108905104.1,51.1
  E07, 2025-01-26 00:58:30.000,25523815.37,134128596.5,46.2,25523816.61,100160988.4,46.9,25523816.09,102773880,49.9,25523817.77,101467441.5,52.3,25523809.65,108870594.6,51.2
  E07, 2025-01-26 00:59:00.000,25515722.29,134086068.3,45.7,25515723.95,100129230.3,47.4,25515722.81,102741293.5,50.3,25515724.93,101435269.2,52.6,25515715.96,108836075,50.7
  E07, 2025-01-26 00:59:30.000,25507626.64,134043527.7,46.7,25507628.52,100097463,47.4,25507627.74,102708697.4,50.6,25507629.73,101403087.5,52.7,25507620.5,108801545.2,50.5
  E07, 2025-01-26 01:00:00.000,25499529.49,134000974.7,46.1,25499531.07,100065686.4,47.4,25499529.73,102676091.9,50.3,25499532.15,101370896.5,52.3,25499524.08,108767005.5,51.1
  E07, 2025-01-26 01:00:30.000,25491429.6,133958409.5,45.9,25491431.28,100033900.8,47,25491430.08,102643477,49.6,25491432.22,101338696.2,52.2,25491423.36,108732455.9,50.8
  E07, 2025-01-26 01:01:00.000,25483327.54,133915832.3,47,25483329.14,100002106.1,47.4,25483328.08,102610852.9,49.4,25483330.06,101306486.8,52.2,25483322.07,108697896.4,51.5
  E07, 2025-01-26 01:01:30.000,25475222.44,133873243.1,47,25475224.75,99970302.5,47.7,25475223.49,102578219.7,49.8,25475225.56,101274268.4,52.9,25475216.06,108663327.3,50.3
  E07, 2025-01-26 01:02:00.000,25467115.81,133830642,46.5,25467117.99,99938489.98,47.7,25467117,102545577.3,50.3,25467118.86,101242040.9,52.7,25467110.25,108628748.5,51
  E07, 2025-01-26 01:02:30.000,25459007.24,133788029.2,46.9,25459008.93,99906668.79,47.2,25459007.83,102512926,49.8,25459009.93,101209804.7,52.9,25459001.41,108594160.2,51.1
  E07, 2025-01-26 01:03:00.000,25450896.32,133745404.8,46.8,25450897.77,99874838.81,47.3,25450896.56,102480265.6,49.5,25450898.73,101177559.5,52.7,25450889.59,108559562.4,50.4
  E07, 2025-01-26 01:03:30.000,25442782.94,133702768.6,47.3,25442784.27,99843000.14,47.7,25442783.5,102447596.4,49.9,25442785.35,101145305.5,52.9,25442777.06,108524955.2,51.3
  E07, 2025-01-26 01:04:00.000,25434667.1,133660121,47.1,25434669.11,99811152.9,48,25434667.72,102414918.3,50.4,25434669.8,101113042.9,53.1,25434661.04,108490338.6,50.9
  E07, 2025-01-26 01:04:30.000,25426549.02,133617461.8,47,25426551.31,99779296.99,47.6,25426549.93,102382231.4,50.1,25426551.99,101080771.5,52.6,25426543.2,108455712.6,50.9
  E07, 2025-01-26 01:05:00.000,25418429.33,133574791.5,46.1,25418431.06,99747432.82,47.6,25418429.92,102349536,49.8,25418432.09,101048491.7,52.2,25418423.41,108421077.6,50.9
  E07, 2025-01-26 01:05:30.000,25410307.64,133532109.8,47.5,25410308.85,99715560.19,47.1,25410307.89,102316831.9,49.9,25410310.04,101016203.3,52.6,25410301.3,108386433.5,50.9
  E07, 2025-01-26 01:06:00.000,25402183.41,133489417.3,47.4,25402184.97,99683679.37,47.4,25402184.06,102284119.4,50.1,25402185.96,100983906.7,52.2,25402177.37,108351780.4,51
  E07, 2025-01-26 01:06:30.000,25394057.21,133446714.2,46.6,25394058.79,99651790.68,47.7,25394057.78,102251398.8,49.8,25394059.8,100951602,52.9,25394051.29,108317118.8,51
  E07, 2025-01-26 01:07:00.000,25385928.98,133404000.4,47.2,25385930.75,99619894.08,47.5,25385929.64,102218670.2,49.8,25385931.64,100919289.4,52.5,25385923.06,108282448.6,51.1
  E07, 2025-01-26 01:07:30.000,25377798.79,133361276.4,47.1,25377800.5,99587989.75,47.5,25377799.56,102185933.5,50.1,25377801.52,100886968.9,52.2,25377792.43,108247769.9,50.8
  E07, 2025-01-26 01:08:00.000,25369666.44,133318541.9,47.3,25369668.43,99556077.68,48,25369667.34,102153189,50.3,25369669.43,100854640.6,53.1,25369660.96,108213082.9,51.3
  E07, 2025-01-26 01:08:30.000,25361532.74,133275797.2,47,25361534.27,99524157.88,47.5,25361533.33,102120436.5,50.5,25361535.36,100822304.5,52.7,25361526.5,108178387.5,51
  E07, 2025-01-26 01:09:00.000,25353396.61,133233042.6,47,25353398.48,99492230.78,47.7,25353397.39,102087676.5,50.5,25353399.41,100789960.9,52.9,25353390.84,108143684.1,51
  E07, 2025-01-26 01:09:30.000,25345258.91,133190278.3,47.3,25345260.45,99460296.39,47.9,25345259.49,102054909,50.1,25345261.65,100757610,52.7,25345252.93,108108972.8,51
  E07, 2025-01-26 01:10:00.000,25337119.17,133147504.2,47.4,25337120.97,99428354.7,47.8,25337119.94,102022134.1,50.1,25337122.01,100725251.7,52.6,25337113.15,108074253.6,49.8
  E07, 2025-01-26 01:10:30.000,25328977.3,133104720.8,47.2,25328979.87,99396406.03,48.2,25328978.62,101989352,50.3,25328980.62,100692886.3,53.2,25328972.08,108039526.7,50.9
  E07, 2025-01-26 01:11:00.000,25320834.5,133061928,46.4,25320836.28,99364450.4,47.4,25320835.45,101956562.7,49.7,25320837.4,100660513.9,52.4,25320829,108004792.4,51.4
  E07, 2025-01-26 01:11:30.000,25312689.74,133019126.6,46.6,25312691.5,99332488.29,47.7,25312690.27,101923766.8,50.4,25312692.55,100628134.9,53.1,25312683.81,107970050.9,50.9
  E07, 2025-01-26 01:12:00.000,25304543.4,132976316.7,46.8,25304545.22,99300519.87,47.8,25304544,101890964.4,50.1,25304546.11,100595749.5,52.5,25304536.84,107935302.7,50.7
  E07, 2025-01-26 01:12:30.000,25296394.92,132933498.2,47.3,25296396.89,99268545.05,47.5,25296395.84,101858155.5,49.8,25296397.99,100563357.6,52.6,25296389.08,107900547.4,50.9
  E07, 2025-01-26 01:13:00.000,25288244.91,132890671.4,47.2,25288247.71,99236564.01,47.2,25288246.3,101825340.2,50.6,25288248.4,100530959.4,52.6,25288239.75,107865785.4,51.2
  E07, 2025-01-26 01:13:30.000,25280094.25,132847836.3,46.4,25280096.2,99204576.76,47.8,25280094.95,101792518.5,49.9,25280097.09,100498554.9,52.7,25280088.61,107831016.7,51.3
  E07, 2025-01-26 01:14:00.000,25271941.49,132804993.2,46.9,25271943.3,99172583.51,47.8,25271942.5,101759690.6,50.3,25271944.35,100466144.4,52.6,25271936.09,107796241.4,51.6
  E07, 2025-01-26 01:14:30.000,25263787.45,132762142.9,47,25263789.49,99140584.9,48.1,25263788.15,101726857.3,50.8,25263790.26,100433728.4,53.1,25263781.68,107761460.3,51.4
  E07, 2025-01-26 01:15:00.000,25255631.91,132719285.2,46.7,25255633.43,99108580.75,47.4,25255632.52,101694018.2,49.9,25255634.62,100401306.8,52.7,25255626.08,107726673.2,51.3
  E07, 2025-01-26 01:15:30.000,25247474.88,132676420.4,47,25247476.7,99076571.35,47.6,25247475.63,101661173.8,50.4,25247477.77,100368879.9,52.8,25247469.36,107691880.3,51.5
  E07, 2025-01-26 01:16:00.000,25239316.57,132633548.8,47,25239318.45,99044556.87,47.6,25239317.57,101628324.2,50.3,25239319.55,100336447.8,52.9,25239311.41,107657082,51.7
  E07, 2025-01-26 01:16:30.000,25231157.59,132590670.8,46.9,25231159.14,99012537.55,47.8,25231158.22,101595469.6,50.3,25231160.2,100304010.8,52.9,25231152.2,107622278.4,51.8
  E07, 2025-01-26 01:17:00.000,25222997.21,132547786.4,47.4,25222998.5,98980513.52,48.1,25222997.43,101562610.1,50.4,25222999.55,100271569.1,52.6,25222991.5,107587469.7,51.8
  E07, 2025-01-26 01:17:30.000,25214835.09,132504896.2,47.5,25214836.6,98948485.11,47.6,25214835.62,101529746.2,50.3,25214837.8,100239122.9,52.6,25214828.95,107552656.2,51.2
  E07, 2025-01-26 01:18:00.000,25206672.24,132462000.3,47.3,25206674,98916452.4,48,25206672.99,101496877.8,49.9,25206675.02,100206672.4,52.9,25206666.36,107517838,51.5
  E07, 2025-01-26 01:18:30.000,25198508.57,132419099.1,47.1,25198509.9,98884415.78,48.3,25198509.35,101464005.5,49.8,25198511.13,100174217.9,52.8,25198502.48,107483015.6,51.4
  E07, 2025-01-26 01:19:00.000,25190343.16,132376192.7,47.4,25190345.27,98852375.27,47.6,25190344.49,101431129.1,50.9,25190346.35,100141759.5,53.3,25190337.63,107448189,51.4
  E07, 2025-01-26 01:19:30.000,25182177.79,132333281.7,46.9,25182179.75,98820331.36,48,25182178.86,101398249.3,50.6,25182180.64,100109297.6,52.9,25182171.78,107413358.6,51.2
  E07, 2025-01-26 01:20:00.000,25174011.16,132290366.1,47,25174012.93,98788283.99,47.4,25174012.27,101365365.9,51.2,25174014.15,100076832.2,53.7,25174005.9,107378524.6,51.5
  E07, 2025-01-26 01:20:30.000,25165843.68,132247446.5,47.4,25165845.79,98756233.62,47.5,25165844.73,101332479.4,50.1,25165846.82,100044363.8,52.5,25165838.02,107343687.2,51
  E07, 2025-01-26 01:21:00.000,25157675.69,132204523.2,47,25157677.77,98724180.47,47.6,25157676.88,101299590.1,50.6,25157678.75,100011892.6,52.7,25157670.32,107308846.8,51.4
  E07, 2025-01-26 01:21:30.000,25149507.2,132161596.6,47,25149509.05,98692124.92,48,25149508.02,101266698.3,51,25149510.13,99979418.93,53,25149501.36,107274003.9,51.2
  E07, 2025-01-26 01:22:00.000,25141337.88,132118666.9,46.8,25141339.94,98660067.01,47.3,25141338.89,101233804.1,50.6,25141340.85,99946942.86,52.9,25141332.18,107239158.3,51.2
  E07, 2025-01-26 01:22:30.000,25133168.35,132075734.2,47.8,25133170.15,98628006.86,47.9,25133169.06,101200907.6,50.5,25133171.07,99914464.54,53.1,25133162.38,107204310.3,51.3
  E07, 2025-01-26 01:23:00.000,25124997.82,132032799.1,47.6,25124999.69,98595944.94,47.4,25124998.75,101168009.3,51.1,25125000.79,99881984.42,53.1,25124992.32,107169460.4,51.6
  E07, 2025-01-26 01:23:30.000,25116827.02,131989861.9,47,25116829.37,98563881.4,47.7,25116828.23,101135109.3,50.9,25116830.18,99849502.66,53.3,25116821.31,107134608.7,51.5
  E07, 2025-01-26 01:24:00.000,25108656.22,131946922.9,47.6,25108658.22,98531816.58,48,25108657.07,101102208,50.3,25108659.13,99817019.61,52.8,25108650.67,107099755.7,51.6
  E07, 2025-01-26 01:24:30.000,25100484.91,131903982.6,47.3,25100486.73,98499750.75,48.3,25100485.85,101069305.7,50.6,25100487.84,99784535.52,52.9,25100479.21,107064901.5,51.5
  E07, 2025-01-26 01:25:00.000,25092313.66,131861041.5,46.9,25092315.45,98467684.33,47.8,25092314.41,101036402.8,50.6,25092316.45,99752050.84,52.9,25092307.92,107030046.7,51.5
  E07, 2025-01-26 01:25:30.000,25084142.06,131818099.9,47.3,25084144,98435617.49,48.3,25084143.11,101003499.4,50.3,25084144.93,99719565.75,52.7,25084135.84,106995191.5,51.3
  E07, 2025-01-26 01:26:00.000,25075970.24,131775158.3,46.8,25075972.41,98403550.74,48.2,25075971.34,100970596.1,50.7,25075973.43,99687080.73,53,25075965.01,106960336.3,51.9
  E07, 2025-01-26 01:26:30.000,25067799.05,131732217.3,47.1,25067801.04,98371484.35,47.5,25067800.06,100937693.2,50.8,25067802.04,99654596.08,52.5,25067793.62,106925481.5,51.8
  E07, 2025-01-26 01:27:00.000,25059628.09,131689276.8,46.9,25059629.74,98339418.37,48,25059628.89,100904790.8,50.6,25059630.82,99622111.86,52.8,25059622.42,106890627.2,51.8
  E07, 2025-01-26 01:27:30.000,25051456.62,131646337.2,46.4,25051458.81,98307353.1,47.8,25051457.59,100871889,50.8,25051459.68,99589628.34,53.3,25051451.38,106855773.7,51.9
  E07, 2025-01-26 01:28:00.000,25043285.98,131603399,47.2,25043287.75,98275288.86,48.2,25043286.65,100838988.3,50.6,25043288.8,99557145.87,53.2,25043280.21,106820921.2,51.8
  E07, 2025-01-26 01:28:30.000,25035115.38,131560462.6,47,25035117.38,98243225.92,48.3,25035116.3,100806088.9,51,25035118.34,99524664.73,53.1,25035109.88,106786070.2,51.8
  E07, 2025-01-26 01:29:00.000,25026945.45,131517528.7,47.4,25026947.18,98211164.82,48,25026946.38,100773191.5,51,25026948.31,99492185.44,53.5,25026939.77,106751221.2,51.9
  E07, 2025-01-26 01:29:30.000,25018775.72,131474597.4,47.3,25018777.73,98179105.76,48.6,25018776.74,100740296.1,50.7,25018778.77,99459708.22,53,25018770.12,106716374.4,51.8
  E07, 2025-01-26 01:30:00.000,25010606.67,131431669.2,47.4,25010608.85,98147048.95,48.8,25010607.93,100707403,50.6,25010609.85,99427233.28,53.5,25010601.63,106681530.1,52.1
  E07, 2025-01-26 01:30:30.000,25002438.65,131388744.7,47.3,25002440.72,98114994.89,48.2,25002439.49,100674512.8,50.6,25002441.65,99394761.13,52.7,25002433.01,106646688.7,51.9
  E07, 2025-01-26 01:31:00.000,24994271.13,131345824.3,47.5,24994273.2,98082943.92,47.8,24994272.15,100641625.7,50.4,24994274.16,99362292.1,53.4,24994265.22,106611850.7,51.6
  E07, 2025-01-26 01:31:30.000,24986104.54,131302908.7,47.3,24986106.64,98050896.55,47.8,24986105.54,100608742.3,51.1,24986107.64,99329826.73,52.9,24986098.94,106577016.6,51.8
  E07, 2025-01-26 01:32:00.000,24977938.96,131259998.4,47.4,24977941.17,98018853.07,47.6,24977939.94,100575862.9,50.7,24977942.06,99297365.29,52.8,24977933.05,106542186.8,51.5
  E07, 2025-01-26 01:32:30.000,24969774.63,131217093.4,47.5,24969776.38,97986813.64,48,24969775.38,100542987.7,50.5,24969777.58,99264907.95,53,24969768.9,106507361.3,51.9
  E07, 2025-01-26 01:33:00.000,24961611.24,131174194.4,48.2,24961613.23,97954778.59,47.6,24961612.08,100510116.9,50.4,24961614.16,99232455.07,52.9,24961605.75,106472540.6,51.9
  E07, 2025-01-26 01:33:30.000,24953449.02,131131301.7,47.8,24953450.88,97922748.36,48,24953449.77,100477251.1,51,24953452.02,99200007.05,53.3,24953443.54,106437725.2,52
  E07, 2025-01-26 01:34:00.000,24945288.15,131088415.8,47.4,24945290.15,97890723.13,48,24945289.11,100444390.5,51.2,24945291.14,99167564.1,53.3,24945282.31,106402915.1,51.9
  E07, 2025-01-26 01:34:30.000,24937128.45,131045537.6,46.9,24937130.47,97858703.64,47.9,24937129.63,100411535.7,51.3,24937131.72,99135126.96,53.5,24937122.6,106368111.3,51.6
  E07, 2025-01-26 01:35:00.000,24928970.78,131002667.4,47.7,24928972.86,97826690.14,48.1,24928971.64,100378687.1,50.7,24928973.8,99102695.89,53.3,24928965.1,106333314.1,51.9
  E07, 2025-01-26 01:35:30.000,24920814.55,130959805.8,47.5,24920816.2,97794683.09,48.2,24920815.38,100345845.1,50.5,24920817.53,99070271.36,53.8,24920808.81,106298523.8,51.9
  E07, 2025-01-26 01:36:00.000,24912659.55,130916953.2,47.5,24912661.91,97762682.72,48.3,24912661.13,100313009.9,50.4,24912662.97,99037853.6,53.5,24912654.4,106263740.8,52.1
  E07, 2025-01-26 01:36:30.000,24904507.02,130874110.3,47.7,24904509.16,97730689.64,48.2,24904508.36,100280182.2,50.7,24904510.28,99005443.22,53.3,24904501.63,106228965.8,52
  E07, 2025-01-26 01:37:00.000,24896356.4,130831277.4,47.6,24896358.5,97698703.97,48,24896357.65,100247362.2,51.3,24896359.5,98973040.35,53.3,24896350.72,106194198.7,52
  E07, 2025-01-26 01:37:30.000,24888207.45,130788454.9,47.8,24888209.45,97666726.1,48.5,24888208.87,100214550.1,51,24888210.66,98940645.37,53.4,24888201.72,106159440.2,51.9
  E07, 2025-01-26 01:38:00.000,24880060.88,130745643.4,47.9,24880062.97,97634756.46,48,24880061.89,100181746.4,51,24880063.94,98908258.74,53.4,24880054.84,106124690.6,51.9
  E07, 2025-01-26 01:38:30.000,24871916.26,130702843.5,47.5,24871918.44,97602795.44,48,24871917.45,100148951.7,50.5,24871919.41,98875880.83,53.2,24871910.4,106089950.4,52
  E07, 2025-01-26 01:39:00.000,24863773.78,130660055.7,47.7,24863776.15,97570843.45,48.3,24863775.32,100116166.1,51.3,24863777.2,98843512.09,53.3,24863768.75,106055220,52.4
  E07, 2025-01-26 01:39:30.000,24855634.48,130617280.7,47.7,24855636.35,97538901.07,48,24855635.56,100083390.5,50.8,24855637.41,98811153.07,53,24855629.1,106020500,52.5
  E07, 2025-01-26 01:40:00.000,24847497.13,130574519.3,47.1,24847499.21,97506968.76,48.3,24847498.08,100050625.2,51.4,24847500.21,98778804.26,53.8,24847491.22,105985791,52.1
  E07, 2025-01-26 01:40:30.000,24839362.73,130531772,48,24839364.57,97475047.07,47.8,24839363.61,100017870.8,51.5,24839365.71,98746466.21,53.5,24839357.06,105951093.5,52.3
  E07, 2025-01-26 01:41:00.000,24831230.84,130489039.2,46.9,24831232.78,97443136.16,48.3,24831231.9,99985127.39,50.5,24831234.01,98714139.07,53.8,24831225.28,105916407.8,52.3
  E07, 2025-01-26 01:41:30.000,24823101.88,130446321.5,47,24823104.07,97411236.46,48.2,24823103.21,99952395.52,50.9,24823105.12,98681823.29,54.2,24823097.15,105881734.2,52.9
  E07, 2025-01-26 01:42:00.000,24814975.92,130403619.2,47.3,24814978.07,97379348.41,48.5,24814977.13,99919675.62,51.7,24814979.21,98649519.3,53.9,24814970.63,105847073.3,52.5
  E07, 2025-01-26 01:42:30.000,24806853.11,130360933.3,47.7,24806855.28,97347472.48,48.5,24806854.31,99886968.14,51,24806856.36,98617227.6,53.2,24806848.08,105812425.6,52.7
  E07, 2025-01-26 01:43:00.000,24798733.35,130318264.3,48.1,24798735.68,97315609.23,48.5,24798734.84,99854273.68,50.8,24798736.8,98584948.75,53.3,24798727.68,105777791.6,52.2
  E07, 2025-01-26 01:43:30.000,24790616.93,130275612.7,48.2,24790619.39,97283758.94,48.3,24790618.34,99821592.54,51.2,24790620.52,98552683.03,53.7,24790611.65,105743171.8,52.4
  E07, 2025-01-26 01:44:00.000,24782504.29,130232979.4,48.2,24782506.65,97251922.29,48.7,24782505.82,99788925.37,51.4,24782507.73,98520431.12,54.1,24782499.25,105708566.7,52.7
  E07, 2025-01-26 01:44:30.000,24774395.64,130190364.8,47.5,24774397.57,97220099.68,48.3,24774396.38,99756272.61,50.9,24774398.48,98488193.44,53.4,24774390.26,105673977,52.8
  E07, 2025-01-26 01:45:00.000,24766289.83,130147769.8,47.9,24766291.83,97188291.63,48.6,24766290.98,99723634.78,51.4,24766292.92,98455970.5,53.4,24766284.48,105639403,52.6
  E07, 2025-01-26 01:45:30.000,24758188.06,130105195.1,48.1,24758190.23,97156498.84,49,24758189.57,99691012.63,51.2,24758191.31,98423763.03,53.6,24758182.96,105604845.7,52.8
  E07, 2025-01-26 01:46:00.000,24750090.28,130062641,48.2,24750092.66,97124721.33,48.3,24750091.74,99658406.15,50.6,24750093.6,98391571.03,53.1,24750084.29,105570304.9,52.3
  E07, 2025-01-26 01:46:30.000,24741996.55,130020108,47.9,24741999.07,97092959.63,48.6,24741997.86,99625815.88,51.3,24741999.91,98359395.04,53.5,24741990.94,105535781.3,52.5
  E07, 2025-01-26 01:47:00.000,24733907.29,129977596.9,47.5,24733909.34,97061214.26,48.6,24733908.22,99593242.37,51.2,24733910.34,98327235.61,53.5,24733901.52,105501275.5,52.6
  E07, 2025-01-26 01:47:30.000,24725821.87,129935108.2,48.2,24725824.02,97029485.64,48.5,24725823.22,99560686.07,51,24725825.08,98295093.15,53.5,24725816.37,105466787.9,52.8
  E07, 2025-01-26 01:48:00.000,24717740.82,129892642.9,47.8,24717743.24,96997774.47,48.6,24717742.11,99528147.67,51,24717744.25,98262968.37,53.5,24717735.73,105432319.3,52.9
  E07, 2025-01-26 01:48:30.000,24709664.7,129850201.4,48.2,24709666.9,96966081.08,48.6,24709665.79,99495627.49,51.6,24709667.98,98230861.59,53.7,24709659.07,105397870,52.7
  E07, 2025-01-26 01:49:00.000,24701592.91,129807784.5,48.3,24701595.31,96934406.04,48.7,24701594.05,99463126.15,51.3,24701596.32,98198773.39,53.5,24701587.51,105363440.6,52.7
  E07, 2025-01-26 01:49:30.000,24693526.27,129765393,47.7,24693528.55,96902750,48.7,24693527.38,99430644.31,51.5,24693529.56,98166704.44,53.8,24693520.76,105329031.9,52.7
  E07, 2025-01-26 01:50:00.000,24685464.66,129723028.2,48.6,24685466.77,96871113.91,48,24685465.84,99398182.94,51.3,24685467.87,98134655.73,53.1,24685459.09,105294644.8,52.8
  E07, 2025-01-26 01:50:30.000,24677407.6,129680690.4,48.1,24677410.39,96839497.95,48.6,24677409.29,99365742.22,50.9,24677411.31,98102627.38,53.8,24677402.89,105260279.7,53
  E07, 2025-01-26 01:51:00.000,24669356.48,129638379.7,48,24669359.12,96807902.27,48.6,24669357.87,99333322.32,51.1,24669359.92,98070619.59,54.4,24669351.09,105225936.6,52.9
  E07, 2025-01-26 01:51:30.000,24661310.71,129596097,47.6,24661312.86,96776327.43,48.9,24661311.8,99300923.78,50.8,24661313.81,98038632.9,53.7,24661305.04,105191616.1,52.9
  E07, 2025-01-26 01:52:00.000,24653269.56,129553842.8,48.3,24653272.3,96744773.95,48.5,24653270.99,99268547.18,51.8,24653273.18,98006667.86,54.2,24653264.38,105157318.9,52.9
  E07, 2025-01-26 01:52:30.000,24645234.55,129511618.2,48.6,24645237.1,96713242.51,49.2,24645236.11,99236193.19,51.4,24645238.19,97974725.14,53.9,24645229.4,105123045.6,52.9
  E07, 2025-01-26 01:53:00.000,24637205.41,129469423.9,47.6,24637207.87,96681733.69,49.1,24637206.65,99203862.41,51.8,24637208.91,97942805.34,53.8,24637200.27,105088796.9,53
  E07, 2025-01-26 01:53:30.000,24629182.04,129427260.5,48.2,24629184.42,96650247.96,48.5,24629183.58,99171555.31,51.7,24629185.52,97910908.93,53.9,24629176.91,105054573.3,53.1
  E07, 2025-01-26 01:54:00.000,24621164.54,129385128.8,47.7,24621167.2,96618785.92,48.3,24621166.25,99139272.53,51.4,24621168.18,97879036.52,53.8,24621159.61,105020375.5,53.1
  E07, 2025-01-26 01:54:30.000,24613153.59,129343030,47.9,24613156.08,96587348.43,48.9,24613155.06,99107014.95,51.7,24613157.11,97847188.98,54.1,24613148.41,104986204.3,53
  E07, 2025-01-26 01:55:00.000,24605148.91,129300965.1,47.6,24605151.56,96555936.26,48.8,24605150.45,99074783.34,51.5,24605152.47,97815367.1,53.8,24605143.27,104952060.7,52.7
  E07, 2025-01-26 01:55:30.000,24597150.51,129258933.8,48.1,24597153.18,96524549.19,49.1,24597152.2,99042577.48,52.3,24597154.23,97783570.63,54.4,24597145.37,104917944.3,53
  E07, 2025-01-26 01:56:00.000,24589159.08,129216937.1,48.2,24589161.62,96493188.01,48.7,24589160.38,99010398.18,51.9,24589162.59,97751800.39,54.2,24589153.76,104883856.1,53.1
  E07, 2025-01-26 01:56:30.000,24581174.13,129174975.8,48.5,24581176.71,96461853.14,48.6,24581175.66,98978245.9,51.2,24581177.7,97720056.81,53.9,24581169.13,104849796.5,53.4
  E07, 2025-01-26 01:57:00.000,24573195.85,129133050.8,48.4,24573198.66,96430545.47,49.3,24573197.42,98946121.5,51.9,24573199.7,97688340.78,54.4,24573191.08,104815766.4,53.4
  E07, 2025-01-26 01:57:30.000,24565224.91,129091162.7,48.3,24565227.67,96399265.29,48.8,24565226.68,98914025.34,51.2,24565228.69,97656652.61,54,24565219.89,104781766.3,53.2
  E07, 2025-01-26 01:58:00.000,24557261.34,129049312.6,48,24557263.74,96368013.52,48.5,24557262.54,98881958.31,51.5,24557264.95,97624993.22,54,24557256.07,104747797,53.1
  E07, 2025-01-26 01:58:30.000,24549305,129007501.2,47.9,24549307.43,96336790.66,49.1,24549306.63,98849920.95,51.4,24549308.57,97593363.1,54.2,24549299.38,104713859.1,52.9
  E07, 2025-01-26 01:59:00.000,24541356.07,128965729.1,48,24541358.63,96305597.16,49,24541357.63,98817913.71,51.7,24541359.66,97561762.72,53.8,24541350.51,104679953.2,53
  E07, 2025-01-26 01:59:30.000,24533414.91,128923998.2,47.4,24533417.73,96274434.37,48.9,24533416.48,98785937.98,51.8,24533418.59,97530193.47,54.2,24533409.77,104646080.6,53.2
  E07, 2025-01-26 02:00:00.000,24525481.53,128882308.3,47.9,24525484.37,96243302.27,49,24525483.23,98753993.76,51.9,24525485.34,97498655.31,53.6,24525476.68,104612241.4,53.5
  E07, 2025-01-26 02:00:30.000,24517556.46,128840660.4,47.9,24517559.11,96212201.47,48.6,24517558.07,98722081.64,51.7,24517560.08,97467148.85,53.9,24517551.25,104578436.2,53.4
  E07, 2025-01-26 02:01:00.000,24509639.02,128799054.9,47.7,24509641.82,96181132.33,49.1,24509640.75,98690202.01,52.1,24509642.87,97435674.45,54,24509633.84,104544665.4,53.1
