> PRN,time,C1C,L1C,S1C,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X,Unnamed: 14,Unnamed: 15,Unnamed: 16
I06, 2025-01-01 17:00:00.000,38895240.59,152633391,46.5,38895228.11,323317149.7,37.3,,,,,,,,,
I06, 2025-01-01 17:00:30.000,38895377,152633925.1,46.1,38895364.3,323318281.2,36.7,,,,,,,,,
I06, 2025-01-01 17:01:00.000,38895511.74,152634454.8,46.7,38895499.27,323319403.3,37.2,,,,,,,,,
I06, 2025-01-01 17:01:30.000,38895645.44,152634980.1,47,38895633.15,323320516,37,,,,,,,,,
I06, 2025-01-01 17:02:00.000,38895778.37,152635500.8,46.3,38895765.69,323321619.1,37.3,,,,,,,,,
I06, 2025-01-01 17:02:30.000,38895909.61,152636017.2,46.4,38895897.35,323322713.1,37.4,,,,,,,,,
I06, 2025-01-01 17:03:00.000,38896040.13,152636529,46,38896027.66,323323797.3,37.3,,,,,,,,,
I06, 2025-01-01 17:03:30.000,38896169.39,152637036.1,46.8,38896157.02,323324871.5,36.8,,,,,,,,,
I06, 2025-01-01 17:04:00.000,38896297.48,152637538.4,46.8,38896285.05,323325935.7,37.1,,,,,,,,,
I06, 2025-01-01 17:04:30.000,38896424.65,152638036.4,46.4,38896411.86,323326990.7,37.5,,,,,,,,,
I06, 2025-01-01 17:05:00.000,38896550.71,152638529.9,46.8,38896537.56,323328036,37.7,,,,,,,,,
I06, 2025-01-01 17:05:30.000,38896675.02,152639018.8,46.6,38896662.18,323329071.9,37.4,,,,,,,,,
I06, 2025-01-01 17:06:00.000,38896798.59,152639503.3,47,38896785.68,323330098.2,37.1,,,,,,,,,
I06, 2025-01-01 17:06:30.000,38896920.58,152639983,45.8,38896907.91,323331114.5,35.4,,,,,,,,,
I06, 2025-01-01 17:07:00.000,38897042,152640458.2,46.9,38897029.15,323332121.2,37.4,,,,,,,,,
I06, 2025-01-01 17:07:30.000,38897161.97,152640928.8,46.6,38897149.27,323333118.2,37.1,,,,,,,,,
I06, 2025-01-01 17:08:00.000,38897280.49,152641395,46.8,38897268.22,323334105.8,38,,,,,,,,,
I06, 2025-01-01 17:08:30.000,38897398.23,152641856.7,46.4,38897385.95,323335084.1,37.6,,,,,,,,,
I06, 2025-01-01 17:09:00.000,38897515.14,152642313.9,46.4,38897502.5,323336052.5,37.4,,,,,,,,,
I06, 2025-01-01 17:09:30.000,38897630.47,152642766.4,46.7,38897617.99,323337011.2,38.4,,,,,,,,,
I06, 2025-01-01 17:10:00.000,38897744.18,152643214.4,46.1,38897732.3,323337960.4,37.8,,,,,,,,,
I06, 2025-01-01 17:10:30.000,38897857.78,152643658,46.4,38897845.31,323338900,38,,,,,,,,,
I06, 2025-01-01 17:11:00.000,38897969.34,152644096.9,47,38897956.99,323339829.9,38.5,,,,,,,,,
I06, 2025-01-01 17:11:30.000,38898079.81,152644531.1,46.8,38898067.7,323340749.7,36.9,,,,,,,,,
I06, 2025-01-01 17:12:00.000,38898189.62,152644961,46.8,38898177.33,323341660.5,37.7,,,,,,,,,
I06, 2025-01-01 17:12:30.000,38898298.13,152645386.7,46.5,38898285.84,323342562.3,38.1,,,,,,,,,
I06, 2025-01-01 17:13:00.000,38898405.33,152645807.7,46.4,38898393.5,323343454.4,38.2,,,,,,,,,
I06, 2025-01-01 17:13:30.000,38898511.64,152646224.1,46.6,38898499.59,323344336.4,37.7,,,,,,,,,
I06, 2025-01-01 17:14:00.000,38898616.59,152646635.7,46.7,38898604.49,323345208.4,38.2,,,,,,,,,
I06, 2025-01-01 17:14:30.000,38898720.02,152647042.8,46.8,38898708.26,323346070.8,38.1,,,,,,,,,
I06, 2025-01-01 17:15:00.000,38898822.78,152647445.2,46.2,38898811.12,323346923.2,38.2,,,,,,,,,
I06, 2025-01-01 17:15:30.000,38898924.13,152647843,46.7,38898912.6,323347766,37.5,,,,,,,,,
I06, 2025-01-01 17:16:00.000,38899024.89,152648236.4,46.7,38899012.92,323348599.3,38.3,,,,,,,,,
I06, 2025-01-01 17:16:30.000,38899123.56,152648625.2,46.3,38899112.15,323349423.1,38,,,,,,,,,
I06, 2025-01-01 17:17:00.000,38899221.63,152649009.5,45.2,38899209.93,323350237,38.2,,,,,,,,,
I06, 2025-01-01 17:17:30.000,38899318.39,152649389.2,46.1,38899306.81,323351041.4,38.1,,,,,,,,,
I06, 2025-01-01 17:18:00.000,38899413.89,152649764.3,46.6,38899402.32,323351836.1,38.7,,,,,,,,,
I06, 2025-01-01 17:18:30.000,38899508.74,152650135.1,47,38899496.72,323352621.5,37.6,,,,,,,,,
I06, 2025-01-01 17:19:00.000,38899601.67,152650501.3,46.2,38899590.06,323353397.3,38.7,,,,,,,,,
I06, 2025-01-01 17:19:30.000,38899693.86,152650862.9,46.7,38899682.21,323354163.3,38.3,,,,,,,,,
I06, 2025-01-01 17:20:00.000,38899784.81,152651220,45.8,38899773.19,323354919.8,38.8,,,,,,,,,
I06, 2025-01-01 17:20:30.000,38899874.86,152651572.4,45.4,38899862.88,323355666.1,38.1,,,,,,,,,
I06, 2025-01-01 17:21:00.000,38899963.38,152651920.3,46.5,38899951.47,323356403.1,38.3,,,,,,,,,
I06, 2025-01-01 17:21:30.000,38900050.91,152652264,46.8,38900038.9,323357131,38.3,,,,,,,,,
I06, 2025-01-01 17:22:00.000,38900137.57,152652603,46.8,38900125.48,323357849.2,37.6,,,,,,,,,
I06, 2025-01-01 17:22:30.000,38900222.81,152652937.6,46.3,38900210.68,323358557.8,38.6,,,,,,,,,
I06, 2025-01-01 17:23:00.000,38900306.62,152653267.5,45.7,38900294.76,323359256.7,37.4,,,,,,,,,
I06, 2025-01-01 17:23:30.000,38900389.48,152653592.9,46.6,38900377.59,323359945.9,37.7,,,,,,,,,
I06, 2025-01-01 17:24:00.000,38900471.12,152653913.7,46.2,38900459.34,323360625.4,38.3,,,,,,,,,
I06, 2025-01-01 17:24:30.000,38900551.77,152654229.9,46.2,38900539.95,323361295,37,,,,,,,,,
I06, 2025-01-01 17:25:00.000,38900631.06,152654541.6,46,38900619.23,323361955.1,37.5,,,,,,,,,
I06, 2025-01-01 17:25:30.000,38900709.3,152654848.7,46.2,38900697.55,323362605.7,37.2,,,,,,,,,
I06, 2025-01-01 17:26:00.000,38900786.85,152655151.3,46.3,38900774.52,323363246.5,37.7,,,,,,,,,
I06, 2025-01-01 17:26:30.000,38900862.51,152655449.3,46.7,38900850.14,323363877.7,37.3,,,,,,,,,
I06, 2025-01-01 17:27:00.000,38900937.33,152655742.8,46.8,38900924.84,323364499.3,37.6,,,,,,,,,
I06, 2025-01-01 17:27:30.000,38901010.97,152656031.9,46.5,38900998.47,323365111.6,36.9,,,,,,,,,
I06, 2025-01-01 17:28:00.000,38901083.21,152656316.3,45.1,38901070.83,323365714,38,,,,,,,,,
I06, 2025-01-01 17:28:30.000,38901154.72,152656596.2,46.4,38901142.16,323366306.6,37.5,,,,,,,,,
I06, 2025-01-01 17:29:00.000,38901224.59,152656871.5,46.7,38901212.48,323366889.8,38.6,,,,,,,,,
I06, 2025-01-01 17:29:30.000,38901293.59,152657142.4,46.4,38901281.38,323367463.3,37.7,,,,,,,,,
I06, 2025-01-01 17:30:00.000,38901361.47,152657408.6,46.1,38901349.34,323368027.2,37.5,,,,,,,,,
I06, 2025-01-01 17:30:30.000,38901428.24,152657670.4,46.3,38901416.25,323368581.6,38.8,,,,,,,,,
I06, 2025-01-01 17:31:00.000,38901493.94,152657927.8,46.6,38901481.98,323369126.7,37.9,,,,,,,,,
I06, 2025-01-01 17:31:30.000,38901558.08,152658180.7,46.2,38901546.56,323369662.2,37.6,,,,,,,,,
I06, 2025-01-01 17:32:00.000,38901621.53,152658429,46.4,38901609.82,323370188.2,37.5,,,,,,,,,
I06, 2025-01-01 17:32:30.000,38901683.41,152658672.8,47,38901671.89,323370704.4,37.3,,,,,,,,,
I06, 2025-01-01 17:33:00.000,38901744.09,152658912,46.3,38901732.76,323371210.9,36,,,,,,,,,
I06, 2025-01-01 17:33:30.000,38901803.55,152659146.6,46.6,38901792.29,323371707.7,35.9,,,,,,,,,
I06, 2025-01-01 17:34:00.000,38901862.52,152659376.7,46.2,38901850.65,323372195,36.1,,,,,,,,,
I06, 2025-01-01 17:34:30.000,38901920.02,152659602.2,46.7,38901907.95,323372672.3,35.8,,,,,,,,,
I06, 2025-01-01 17:35:00.000,38901976.12,152659823,45.8,38901964.25,323373140,35.9,,,,,,,,,
I06, 2025-01-01 17:35:30.000,38902031.08,152660039.2,46.3,38902019.27,323373597.8,35.9,,,,,,,,,
I06, 2025-01-01 17:36:00.000,38902085.14,152660250.7,46.3,38902073.15,323374045.6,36,,,,,,,,,
I06, 2025-01-01 17:36:30.000,38902137.97,152660456.7,46.9,38902125.61,323374481.8,35.9,,,,,,,,,
I06, 2025-01-01 17:37:00.000,38902188.84,152660658.3,45.7,38902177.04,323374908.5,35.4,,,,,,,,,
I06, 2025-01-01 17:37:30.000,38902238.78,152660855.7,46.8,38902227.28,323375326.3,36.1,,,,,,,,,
I06, 2025-01-01 17:38:00.000,38902288.25,152661049,46.6,38902276.96,323375735.6,36.5,,,,,,,,,
I06, 2025-01-01 17:38:30.000,38902336.17,152661238,46.2,38902325.13,323376135.6,36.4,,,,,,,,,
I06, 2025-01-01 17:39:00.000,38902383.13,152661422.5,47.3,38902371.9,323376526.2,36.8,,,,,,,,,
I06, 2025-01-01 17:39:30.000,38902428.64,152661602.6,46.6,38902417.68,323376907.3,38,,,,,,,,,
I06, 2025-01-01 17:40:00.000,38902473.65,152661778.1,46.9,38902462.49,323377278.9,38.7,,,,,,,,,
I06, 2025-01-01 17:40:30.000,38902517.62,152661949.5,47,38902506.09,323377641.4,38.5,,,,,,,,,
I06, 2025-01-01 17:41:00.000,38902559.84,152662116.1,47.1,38902548.48,323377994,38.7,,,,,,,,,
I06, 2025-01-01 17:41:30.000,38902600.8,152662278.3,45.3,38902589.78,323378337.3,37.2,,,,,,,,,
I06, 2025-01-01 17:42:00.000,38902640.68,152662435.8,46.4,38902629.68,323378670.7,37,,,,,,,,,
I06, 2025-01-01 17:42:30.000,38902679.85,152662588.9,46.4,38902668.59,323378994.7,37,,,,,,,,,
I06, 2025-01-01 17:43:00.000,38902717.6,152662737.6,47.4,38902706.34,323379309.3,36.4,,,,,,,,,
I06, 2025-01-01 17:43:30.000,38902754,152662881.7,46.8,38902742.79,323379614.2,36.1,,,,,,,,,
I06, 2025-01-01 17:44:00.000,38902790,152663021.3,46.8,38902778.48,323379909.6,36,,,,,,,,,
I06, 2025-01-01 17:44:30.000,38902823.77,152663156.4,47,38902812.87,323380195.4,36,,,,,,,,,
I06, 2025-01-01 17:45:00.000,38902857.09,152663287,47.2,38902846,323380471.7,36,,,,,,,,,
I06, 2025-01-01 17:45:30.000,38902888.89,152663412.8,46.7,38902878.03,323380737.9,36.3,,,,,,,,,
I06, 2025-01-01 17:46:00.000,38902920.03,152663534,46.3,38902908.73,323380994.3,36.5,,,,,,,,,
I06, 2025-01-01 17:46:30.000,38902949.15,152663650.8,47.3,38902938.37,323381241.5,36.7,,,,,,,,,
I06, 2025-01-01 17:47:00.000,38902977.81,152663763.2,47.2,38902966.85,323381479.3,37.5,,,,,,,,,
I06, 2025-01-01 17:47:30.000,38903005.61,152663871.1,47.3,38902994.34,323381707.5,36.4,,,,,,,,,
I06, 2025-01-01 17:48:00.000,38903032.09,152663974.5,46.7,38903020.64,323381926.2,37.5,,,,,,,,,
I06, 2025-01-01 17:48:30.000,38903057.04,152664073.4,47.3,38903045.82,323382135.5,37.5,,,,,,,,,
I06, 2025-01-01 17:49:00.000,38903080.7,152664167.7,47.3,38903069.86,323382335,38,,,,,,,,,
I06, 2025-01-01 17:49:30.000,38903103.5,152664257.5,47,38903092.97,323382524.9,37.9,,,,,,,,,
I06, 2025-01-01 17:50:00.000,38903125.27,152664342.5,46.4,38903114.72,323382704.9,37.7,,,,,,,,,
I06, 2025-01-01 17:50:30.000,38903145.38,152664422.9,46.5,38903135.11,323382874.9,37.5,,,,,,,,,
I06, 2025-01-01 17:51:00.000,38903164.68,152664498.9,46.8,38903154.61,323383035.7,37.5,,,,,,,,,
I06, 2025-01-01 17:51:30.000,38903183.28,152664570.8,46.6,38903172.81,323383187.7,37.5,,,,,,,,,
I06, 2025-01-01 17:52:00.000,38903200.51,152664638.2,46.5,38903189.82,323383330.2,37.7,,,,,,,,,
I06, 2025-01-01 17:52:30.000,38903216.02,152664701.1,45.9,38903205.63,323383463.2,37.8,,,,,,,,,
I06, 2025-01-01 17:53:00.000,38903230.77,152664759.5,46.6,38903220.25,323383586.6,37.9,,,,,,,,,
I06, 2025-01-01 17:53:30.000,38903244.46,152664813.4,47.4,38903233.76,323383700.5,37.3,,,,,,,,,
I06, 2025-01-01 17:54:00.000,38903257.11,152664862.7,47.1,38903245.87,323383804.5,37,,,,,,,,,
I06, 2025-01-01 17:54:30.000,38903268.68,152664907.3,46.7,38903257.19,323383898.8,37.2,,,,,,,,,
I06, 2025-01-01 17:55:00.000,38903278.84,152664947.5,47.2,38903267.4,323383983.6,36.2,,,,,,,,,
I06, 2025-01-01 17:55:30.000,38903287.74,152664983.2,47.3,38903276.46,323384058.8,36.8,,,,,,,,,
I06, 2025-01-01 17:56:00.000,38903295.23,152665014.4,47.2,38903284.38,323384124.9,37.3,,,,,,,,,
I06, 2025-01-01 17:56:30.000,38903302.44,152665041.4,47.4,38903291.02,323384181.7,36.9,,,,,,,,,
I06, 2025-01-01 17:57:00.000,38903308.13,152665064,46.7,38903296.68,323384229.3,36.5,,,,,,,,,
I06, 2025-01-01 17:57:30.000,38903312.55,152665082,46.4,38903301.11,323384267.1,36,,,,,,,,,
I06, 2025-01-01 17:58:00.000,38903315.88,152665095.5,47,38903304.45,323384295.6,36.3,,,,,,,,,
I06, 2025-01-01 17:58:30.000,38903318.25,152665104.5,46.8,38903306.55,323384314.5,35.7,,,,,,,,,
I06, 2025-01-01 17:59:00.000,38903319.56,152665109.1,47.7,38903307.74,323384324.1,36.5,,,,,,,,,
I06, 2025-01-01 17:59:30.000,38903319.14,152665109.2,46.8,38903307.75,323384324,37.1,,,,,,,,,
I06, 2025-01-01 18:00:00.000,38903318.31,152665104.6,46.4,38903306.63,323384314.2,36.9,,,,,,,,,
I06, 2025-01-01 18:00:30.000,38903315.91,152665095.7,46,38903304.43,323384295.1,36.4,,,,,,,,,
I06, 2025-01-01 18:01:00.000,38903312.16,152665082.6,47.2,38903301.41,323384267.2,36.1,,,,,,,,,
I06, 2025-01-01 18:01:30.000,38903307.87,152665064.9,46.6,38903296.9,323384229.5,36.6,,,,,,,,,
I06, 2025-01-01 18:02:00.000,38903302.09,152665042.6,46.3,38903291.31,323384182.2,37.9,,,,,,,,,
I06, 2025-01-01 18:02:30.000,38903294.9,152665016.1,46.8,38903284.66,323384125.8,37.2,,,,,,,,,
I06, 2025-01-01 18:03:00.000,38903287.11,152664985,46.3,38903276.7,323384059.8,37,,,,,,,,,
I06, 2025-01-01 18:03:30.000,38903278,152664949.6,46.4,38903267.57,323383984.5,37,,,,,,,,,
I06, 2025-01-01 18:04:00.000,38903267.85,152664909.7,47,38903257.39,323383899.9,37.5,,,,,,,,,
I06, 2025-01-01 18:04:30.000,38903256.44,152664865.1,46.6,38903246.05,323383805.2,37.6,,,,,,,,,
I06, 2025-01-01 18:05:00.000,38903243.4,152664815.9,46.4,38903233.45,323383700.8,37.7,,,,,,,,,
I06, 2025-01-01 18:05:30.000,38903230.47,152664762.4,47.1,38903219.94,323383587.2,36.9,,,,,,,,,
I06, 2025-01-01 18:06:00.000,38903215.57,152664704.6,46.7,38903205.2,323383464.6,36.2,,,,,,,,,
I06, 2025-01-01 18:06:30.000,38903199.88,152664642.4,46.8,38903189.25,323383332.5,37.3,,,,,,,,,
I06, 2025-01-01 18:07:00.000,38903182.39,152664575.8,46.9,38903172.18,323383191.2,36.9,,,,,,,,,
I06, 2025-01-01 18:07:30.000,38903164.19,152664504.9,47.1,38903153.95,323383040.8,37.1,,,,,,,,,
I06, 2025-01-01 18:08:00.000,38903144.93,152664429.4,47.2,38903134.59,323382880.7,37.6,,,,,,,,,
I06, 2025-01-01 18:08:30.000,38903124.52,152664349.5,46.8,38903114.17,323382711.3,37.2,,,,,,,,,
I06, 2025-01-01 18:09:00.000,38903102.97,152664265.1,45.8,38903092.56,323382532.2,38.3,,,,,,,,,
I06, 2025-01-01 18:09:30.000,38903080.17,152664175.9,46.7,38903069.73,323382343.1,36.6,,,,,,,,,
I06, 2025-01-01 18:10:00.000,38903056.18,152664082.4,46.7,38903045.85,323382144.9,36.4,,,,,,,,,
I06, 2025-01-01 18:10:30.000,38903031.46,152663984.6,46.5,38903020.83,323381937.6,37.5,,,,,,,,,
I06, 2025-01-01 18:11:00.000,38903005.31,152663882.5,47,38902994.72,323381721,37.6,,,,,,,,,
I06, 2025-01-01 18:11:30.000,38902977.88,152663776,46.7,38902967.33,323381495.3,37.7,,,,,,,,,
I06, 2025-01-01 18:12:00.000,38902949.71,152663665.3,46.8,38902939.46,323381260.6,37.6,,,,,,,,,
I06, 2025-01-01 18:12:30.000,38902920.25,152663550.1,46.9,38902910.11,323381016.5,37.1,,,,,,,,,
I06, 2025-01-01 18:13:00.000,38902889.59,152663430.5,47.2,38902879.43,323380762.9,36.8,,,,,,,,,
I06, 2025-01-01 18:13:30.000,38902858.14,152663306.6,47.2,38902847.95,323380500.2,37.2,,,,,,,,,
I06, 2025-01-01 18:14:00.000,38902825.26,152663178.1,47,38902815.39,323380227.9,38.2,,,,,,,,,
I06, 2025-01-01 18:14:30.000,38902791.19,152663045.2,46,38902781.53,323379946.1,38.3,,,,,,,,,
I06, 2025-01-01 18:15:00.000,38902756.91,152662907.9,46.7,38902746.63,323379655.2,38.3,,,,,,,,,
I06, 2025-01-01 18:15:30.000,38902720.06,152662766.3,46.7,38902710.43,323379355,38.6,,,,,,,,,
I06, 2025-01-01 18:16:00.000,38902682.99,152662620.3,46.6,38902673.45,323379045.6,37.9,,,,,,,,,
I06, 2025-01-01 18:16:30.000,38902644.93,152662469.9,45.4,38902635.37,323378726.9,38.1,,,,,,,,,
I06, 2025-01-01 18:17:00.000,38902605.23,152662315.2,46.3,38902596.25,323378398.9,38.1,,,,,,,,,
I06, 2025-01-01 18:17:30.000,38902564.78,152662156.1,46.2,38902555.91,323378061.7,38.2,,,,,,,,,
I06, 2025-01-01 18:18:00.000,38902522.82,152661992.5,46.6,38902514.2,323377715.1,39.9,,,,,,,,,
I06, 2025-01-01 18:18:30.000,38902479.92,152661824.6,47.3,38902471.36,323377359.3,39.2,,,,,,,,,
I06, 2025-01-01 18:19:00.000,38902435.77,152661652.1,47.4,38902427.18,323376993.7,37.5,,,,,,,,,
I06, 2025-01-01 18:19:30.000,38902390.95,152661475.2,47.2,38902381.87,323376618.8,37.8,,,,,,,,,
I06, 2025-01-01 18:20:00.000,38902344.52,152661294,45.3,38902335.63,323376234.8,37.7,,,,,,,,,
I06, 2025-01-01 18:20:30.000,38902296.98,152661108.5,46.4,38902288.36,323375841.8,38,,,,,,,,,
I06, 2025-01-01 18:21:00.000,38902248.56,152660918.7,46.4,38902240.09,323375439.6,37.7,,,,,,,,,
I06, 2025-01-01 18:21:30.000,38902199.16,152660724.5,46.3,38902190.39,323375028.1,38.3,,,,,,,,,
I06, 2025-01-01 18:22:00.000,38902148.39,152660525.9,46.6,38902139.69,323374607.4,37.6,,,,,,,,,
I06, 2025-01-01 18:22:30.000,38902096.88,152660323.2,46.5,38902087.92,323374177.8,37.9,,,,,,,,,
I06, 2025-01-01 18:23:00.000,38902044.2,152660116.1,47.3,38902035.03,323373739,37.4,,,,,,,,,
I06, 2025-01-01 18:23:30.000,38901990.56,152659904.7,46,38901981.08,323373291.2,37.5,,,,,,,,,
I06, 2025-01-01 18:24:00.000,38901935.12,152659688.6,46.5,38901925.69,323372833.3,37.1,,,,,,,,,
I06, 2025-01-01 18:24:30.000,38901878.86,152659468.3,46.4,38901869.45,323372366.5,37.2,,,,,,,,,
I06, 2025-01-01 18:25:00.000,38901822.02,152659243.7,47.2,38901812.14,323371890.6,37.7,,,,,,,,,
I06, 2025-01-01 18:25:30.000,38901763.27,152659014.8,47,38901753.73,323371405.6,37,,,,,,,,,
I06, 2025-01-01 18:26:00.000,38901703.78,152658781.5,46.3,38901694.34,323370911.4,37.9,,,,,,,,,
I06, 2025-01-01 18:26:30.000,38901643.15,152658543.9,46.7,38901634.06,323370407.9,37.6,,,,,,,,,
I06, 2025-01-01 18:27:00.000,38901581.74,152658301.9,46.1,38901572.45,323369895.2,38.1,,,,,,,,,
I06, 2025-01-01 18:27:30.000,38901518.52,152658055.6,46.3,38901509.5,323369373.4,37.5,,,,,,,,,
I06, 2025-01-01 18:28:00.000,38901454.49,152657805,46.8,38901445.45,323368842.5,37.7,,,,,,,,,
I06, 2025-01-01 18:28:30.000,38901389.91,152657550,46.1,38901380.48,323368302.3,37.9,,,,,,,,,
I06, 2025-01-01 18:29:00.000,38901323.78,152657290.6,45.8,38901314.55,323367752.8,37.8,,,,,,,,,
I06, 2025-01-01 18:29:30.000,38901256.59,152657026.9,46.9,38901247.5,323367194,36.9,,,,,,,,,
I06, 2025-01-01 18:30:00.000,38901188.78,152656758.9,46.8,38901179.14,323366626.2,37.5,,,,,,,,,
I06, 2025-01-01 18:30:30.000,38901119.09,152656486.5,46.2,38901109.76,323366049.4,37.7,,,,,,,,,
I06, 2025-01-01 18:31:00.000,38901048.31,152656210,46.3,38901039.2,323365463.5,37.8,,,,,,,,,
I06, 2025-01-01 18:31:30.000,38900976.53,152655929.2,46.6,38900967.34,323364868.6,37.3,,,,,,,,,
I06, 2025-01-01 18:32:00.000,38900903.81,152655644,46.1,38900894.51,323364264.5,37.4,,,,,,,,,
I06, 2025-01-01 18:32:30.000,38900830.48,152655354.7,46.7,38900820.72,323363651.5,37.4,,,,,,,,,
I06, 2025-01-01 18:33:00.000,38900755.09,152655060.9,46.2,38900745.82,323363029.3,37.1,,,,,,,,,
I06, 2025-01-01 18:33:30.000,38900679.57,152654762.9,46.3,38900669.92,323362398.1,37.3,,,,,,,,,
I06, 2025-01-01 18:34:00.000,38900602.49,152654460.8,46.4,38900593,323361758.1,36.4,,,,,,,,,
I06, 2025-01-01 18:34:30.000,38900524.27,152654154.4,46.7,38900514.98,323361109,36.3,,,,,,,,,
I06, 2025-01-01 18:35:00.000,38900445.34,152653843.7,47,38900435.86,323360450.8,37,,,,,,,,,
I06, 2025-01-01 18:35:30.000,38900364.7,152653528.7,45.8,38900355.44,323359783.5,36.3,,,,,,,,,
I06, 2025-01-01 18:36:00.000,38900283.48,152653209.3,45.6,38900273.95,323359107,36.6,,,,,,,,,
I06, 2025-01-01 18:36:30.000,38900200.75,152652885.9,45.3,38900191.63,323358421.8,37.2,,,,,,,,,
I06, 2025-01-01 18:37:00.000,38900117.6,152652558,46.6,38900108.15,323357727.2,36,,,,,,,,,
I06, 2025-01-01 18:37:30.000,38900032.64,152652225.7,46.3,38900023.35,323357023.5,36.7,,,,,,,,,
I06, 2025-01-01 18:38:00.000,38899946.81,152651889.4,46,38899937.66,323356311,36.6,,,,,,,,,
I06, 2025-01-01 18:38:30.000,38899860.13,152651548.7,46.4,38899850.81,323355589.3,36.2,,,,,,,,,
I06, 2025-01-01 18:39:00.000,38899772.54,152651203.7,45.2,38899762.74,323354858.6,35.8,,,,,,,,,
I06, 2025-01-01 18:39:30.000,38899683.56,152650854.5,46,38899673.67,323354118.9,36.4,,,,,,,,,
I06, 2025-01-01 18:40:00.000,38899593.4,152650501.1,46.3,38899583.58,323353370.3,36.9,,,,,,,,,
I06, 2025-01-01 18:40:30.000,38899502.2,152650143.4,46.8,38899492.62,323352612.6,37.1,,,,,,,,,
I06, 2025-01-01 18:41:00.000,38899410.03,152649781.4,46,38899400.74,323351845.9,37.2,,,,,,,,,
I06, 2025-01-01 18:41:30.000,38899316.98,152649415.3,45.3,38899307.5,323351070.4,38.1,,,,,,,,,
I06, 2025-01-01 18:42:00.000,38899221.9,152649045,46.2,38899213.15,323350286,36.9,,,,,,,,,
I06, 2025-01-01 18:42:30.000,38899126.81,152648670.2,45.3,38899117.56,323349492.2,37.3,,,,,,,,,
I06, 2025-01-01 18:43:00.000,38899030.32,152648291.2,46.6,38899020.92,323348689.4,37.2,,,,,,,,,
I06, 2025-01-01 18:43:30.000,38898932.81,152647908,46.2,38898923.11,323347877.8,37.3,,,,,,,,,
I06, 2025-01-01 18:44:00.000,38898834.09,152647520.7,46,38898824.45,323347057.5,37.1,,,,,,,,,
I06, 2025-01-01 18:44:30.000,38898734.06,152647129.3,46.4,38898724.73,323346228.4,37.6,,,,,,,,,
I06, 2025-01-01 18:45:00.000,38898633.44,152646733.6,46.8,38898623.72,323345390.2,36.1,,,,,,,,,
I06, 2025-01-01 18:45:30.000,38898531.66,152646333.8,45.8,38898521.81,323344543.3,37,,,,,,,,,
I06, 2025-01-01 18:46:00.000,38898428.65,152645929.8,46,38898418.95,323343687.5,37.3,,,,,,,,,
I06, 2025-01-01 18:46:30.000,38898325.09,152645521.4,45.4,38898315.15,323342822.6,37.3,,,,,,,,,
I06, 2025-01-01 18:47:00.000,38898219.24,152645109,46.2,38898209.98,323341949,37.1,,,,,,,,,
I06, 2025-01-01 18:47:30.000,38898113.65,152644692.3,45.4,38898103.92,323341066.4,37.9,,,,,,,,,
I06, 2025-01-01 18:48:00.000,38898006.34,152644271.5,45.8,38897996.57,323340175,38.6,,,,,,,,,
I06, 2025-01-01 18:48:30.000,38897897.92,152643846.4,46.3,38897888.64,323339274.7,37.3,,,,,,,,,
I06, 2025-01-01 18:49:00.000,38897788.73,152643417.2,45.7,38897779.36,323338365.5,38.3,,,,,,,,,
I06, 2025-01-01 18:49:30.000,38897678.22,152642983.8,45.5,38897668.98,323337447.6,37.5,,,,,,,,,
I06, 2025-01-01 18:50:00.000,38897566.63,152642546.2,46,38897557.54,323336520.7,38.4,,,,,,,,,
I06, 2025-01-01 18:50:30.000,38897453.98,152642104.4,45.9,38897445.04,323335584.9,36.8,,,,,,,,,
I06, 2025-01-01 18:51:00.000,38897340.6,152641658.5,45.4,38897331.18,323334640.3,37.3,,,,,,,,,
I06, 2025-01-01 18:51:30.000,38897225.67,152641208.3,46.2,38897216.37,323333686.7,36.3,,,,,,,,,
I06, 2025-01-01 18:52:00.000,38897109.71,152640753.9,46.6,38897100.31,323332724.3,37.1,,,,,,,,,
I06, 2025-01-01 18:52:30.000,38896993.15,152640295.4,46.3,38896983.22,323331753.2,37.4,,,,,,,,,
I06, 2025-01-01 18:53:00.000,38896875.42,152639832.7,46.3,38896865.2,323330773.1,37.1,,,,,,,,,
I06, 2025-01-01 18:53:30.000,38896756.32,152639365.9,43.8,38896746.4,323329784.3,37.3,,,,,,,,,
I06, 2025-01-01 18:54:00.000,38896636.35,152638895,46.4,38896626.36,323328786.9,37.5,,,,,,,,,
I06, 2025-01-01 18:54:30.000,38896515.45,152638420.2,46.6,38896505.41,323327781.2,36.5,,,,,,,,,
I06, 2025-01-01 18:55:00.000,38896393.37,152637941.3,47.1,38896383.39,323326766.8,37.8,,,,,,,,,
I06, 2025-01-01 18:55:30.000,38896270.45,152637458.2,44.5,38896260.48,323325743.6,36.9,,,,,,,,,
I06, 2025-01-01 18:56:00.000,38896146.05,152636971,44.9,38896136.16,323324711.5,36.8,,,,,,,,,
I06, 2025-01-01 18:56:30.000,38896020.82,152636479.5,45.3,38896010.76,323323670.6,37,,,,,,,,,
I06, 2025-01-01 18:57:00.000,38895894.73,152635984.1,45.8,38895884.53,323322621.2,36.6,,,,,,,,,
